snippet_key,hook,explanation
256,This temple complex in Gujarat has hundreds of Jain temples built on a hill. Which is this town?,"Shatrunjaya Hill is one of the holiest pilgrimage sites of Jains. It is in Palitana, 51 km from Bhavnagar in Gujarat. The sacred hill contains hundreds of shrines. It was sanctified when Rishabanatha, the first Tirthankara of Jainism, gave his first sermon on the hilltop. The temples were built over 900 years starting from 11th century CE. Kumarpal Solanki, a great Jain patron, built the first temples on this site. The temples were destroyed by Turkish Muslim invaders in 1311 AD. The saint Jinaprabhasuri, who was then 50 years old, presided over the temples, and later restored them to their glory. Source: https://www.gujarattourism.com/saurashtra/bhavnagar/palitana-and-shatrunjaya-hill.html Picture Credit: trawell.in"
257,The Dilwara group of temples are amongst the most well recognised Jain temples of India. Where are these?,"The five Jain temples made of marble are at Dilwara near Mount Abu in Rajasthan. They use the marble stones from Makrana as did the Taj Mahal. They were built between the 11th and 15th century by different rulers. They are the best specimens of the Maru-Gurjara branch of North Indian Nagara temple architecture attributed to the Solanki rulers of Gujarat. Profusely carved pillars, ceilings and flying arches in large, open pillared halls, are characteristics of this style. Ranakpur, also in Rajasthan has similiar architecture and intricacy. Source: “The International Jaina Style,” Julia A B Hegewald Picture Credit: Luna Vasahi"
258,This well known site in India has colossal rock cut sculptures of Tirthankaras. Where is this site?,"The Gwalior rock sculptures are unique for their colossal size and number. They are spread around the Gwalior fort in five groups and are several dozen in number. The rock cut sculptures are upto 57 feet tall. They were excavated in the 15th century in the reign of Tomara Rajas. Very soon after that, they were mutilated by Babur who has recorded the destruction in his own words._x000D_ _x000D_ Source: ""Four Reports 1862-65,"" Alexander Cunningham_x000D_ _x000D_ Picture Credit: Ramanujam SR"
259,This Jain temple is in a site that is well known for its group of temples. Where is this temple?,"This is the Parsvanath temple in Khajuraho which also has a Jain temple complex. There are temples for Parsvanath, Adinath and Shantinath. The Parsvanath temple is one among the largest Jain temples. The temple architecture is similar to that of the other temples in Khajuraho, especially the Lakshmana Temple. Its sculptures show a predominance of Vaishnava themes, with sculptures of Parasurama, Balarama with Revati, Rama, Sita and Hanuman. Source: ""Khajuraho,"" Krishna Deva, ASI Picture Credit: Ramanujam SR"
260,This Jain temple site is also the site of one of the first surviving structural temples of Hinduism. Where is this site?,"Deogarh in Uttar Pradesh has the largest collection of Jaina images numbering around 2000 and numerous Jain temples. Deogarh is more than the sum of its published monuments.. and is the greatest collection of Jaina images anywhere in India. The Dashavatara temple in Deogarh is also considered as one of the earliest surviving Hindu temples. Source: ""Jainism: A Pictorial Guide to the Religion of Non-violence,"" Kurt Titze, Klaus Bruhn Picture Credit: Ed Senter, Flickr"
295,How old is the evidence of Mango in India?,"The genome of Mangifera Indica, mango, has been detected 60 million years ago. Mango leaf fossils (Paleocene era) have been recovered near Damalgiri, West Garo Hills, Meghalaya. This was even before joining of the Indian and Asian continental plates._x000D_ _x000D_ Wild species of genus Mangifera are distributed throughout South and South East Asia. Cultivation started much later. The consensus among historians is that cultivation of mangoes started in the north east India about 4000 years ago._x000D_ _x000D_ Picture Credit: AI generated mango leaf fossil, GenCraft"
296,Mango is in our ancient sculptures too. Where will you find the earliest sculptural evidence of mango in India?,"Buddha had committed to perform a miracle under a mango tree in Sravasti. To make it impossible for Buddha to perform the miracle, his opponents uprooted all mango trees. While Buddha was on his begging rounds, the King’s gardener presented Buddha with a ripe mango. Buddha ate the fruit, planted the seed and washed his hands over the seed. Instantly the seed grew upto a full mango tree. Buddha would go on to perform another miracle at the mango tree. Sanchi has a sculpture on the Mango Miracle of Buddha at Sravasti. The gateways of the great stupa at Sanchi (1st century CE) and the railings at Bharhut stupa (2nd century CE) have 40 representations of plants including the mango. Sanchi stupa sculptures show among other representations an elephant heading towards a mango tree laden with fruits and monkeys on a mango tree looking for the fruit. Picture Credit: Wikimedia Commons"
297,The earliest literary evidence of mango in India is in which of these texts?,"Valmiki Ramayana has many references to mango. For e.g., Balakand describes the city of Ayodhya, “(it) accommodates groups of danseuses and theatrical personnel, and is surrounded everywhere with the gardens and brakes of mango trees, and her wide fort wall is like her cincture ornament”. Later, there are profuse references in Sanskrit dramas and Puranas. There is also a theory that there must be a reference in Vedas to mangoes, since mango leaves are used in homams. But historians don’t concur._x000D_ _x000D_ Picture Credit: Bishnu Sarangi, Pixabay"
298,Which Indian language is the English word ‘Mango’ borrowed from?,"The English word mango originated from Tamil “mangai” and Malayalam “manga.” Cashew, same as mango family, is called Kashumaanga in Malayalam! The Malayan word for mango is manga, same as Tamil. After its domestication in India more than 4000 years ago, traders, travelers and rulers have taken the mango across the globe. During 4-5th centuries BCE the Buddhist monks took mango to Malaya Peninsula and East Asia. Chinese traveler Hiuen T’sang returned from India to China with the mango in the 7th century CE. Further, in the 10th century CE the Persians carried it to East Africa. During 16th century CE the Portuguese have taken it to West Africa & Brazil and thence to West Indies where the British picked it up._x000D_ _x000D_ Picture Credit: Rajesh India, Flickr"
299,Mango is the national fruit of India and Pakistan. Mango Tree is the national tree of Bangladesh. It is the national fruit of one more country. Which is this?,"The genus Mangifera contains 41 valid species out of which the maximum number are located in the Malaya region which is generally considered as the birth place of the wild growing mango. The species are spread out from India to the Phillipines and the mango is considered important in this belt. But the only cultivated species of mango is Mangifera indica, the cultivation of which first started 4000 years ago in NE India from where monks and traders took them to SE Asia. The picture is a mango orchard from the Guimaras province of Philippines. Like others, it claims to have the sweetest mango in the world. Picture Credit: tsinelaslife.com"
300,Alphonso mangoes are expensive and are a popular export. They are related to a colonial power. Which power is it?,"Alfonso is named after its Portuguese cultivator in India, Nicolau Alfonso. Little else is known of the creator._x000D_ _x000D_ The famous varieties over which Indians squabble so much, started appearing only after the Portuguese introduced grafting. This technique was then patronized by Mughal rulers. Nicola Manucci, an Italian traveler in Aurangzeb’s court, notes that Portuguese created many varieties which carried the names of individual cultivators. These mangoes were a favourite of Emperor Shahjahan, who had a dedicated supply from Mazgaon to Delhi. Today, it is grown in the Konkan region and is the one of the prized exports from India._x000D_ _x000D_ Picture Credit: Joquim, pixabay"
301,Sher Shah celebrated his victory over Humayun with this mango variety. Which is it?,"Sher Shah defeated Humayun at Chausa near Buxar in Bihar in 1539 and at Kannauj in Western UP in 1540. Sher Shah named a mango variety Chausa, to mark his victory. Chausa is very popular in the north of India. With these victories, Sher Shah drove Humayun out of India. Humayun regained his throne in 1556CE after the second battle of Panipat where the successors of Sher Shah were defeated. Picture Credit: Indian Institute of Horticultural Research"
302,Darbhanga in Bihar had a plantation of one lakh mangoes called Lakhi-bagh. Which emperor planted this?,"The Jesuit delegation to Akbar in 1579 is said to have introduced the idea of grafting mangoes to the emperor. He is said to have planted one lakh trees in Darbhanga, Bihar to introduce this technique on a large scale. This led to the creation of many mango varieties. While the story is not in Ain-i-Akbari, it is accepted by historians as true. The Mughals loved mangoes, introducing recipes like the Aaam Panna, Aaam ki Lauz and Aam ka Meetha Pulao. Nurjehan is said to have created wines mixed with mangoes. Picture Credit: AI generated image of one lakh mango trees, GenCraft"
303,Some folk stories suggest that a famous Ramayana character introduced the mango to India. Who was he?,"When Hanuman reached Lanka in search of Sita, he is supposed to have encountered an Aamra – Kanan (Mango grove). After having done justice to the fruits, he is said to have thrown the seeds across the sea to India where they took root. Hanuman is also known to have taken a flight towards the Sun mistaking it for a mango. A story of contest between Ganesha and Karthikeya has the prize as a golden mango. We know that the mango is indigenous to India but the story illustrates how most things in India have been linked to the itihasa-purana tradition. Picture Credit: Salangpur Hanumanji, Twitter"
304,Ekamrakshetra is an earlier name of this temple city. It describes a single mango tree. Which city is this?,"The original name of Bhubaneswar is Ekamra-kshetra because the presiding deity, Lingaraj was originally under a mango tree. The Brahma Purana states that, “In Utkala or Orissa there is the kshetra of Lord Shiva, Krittivasas. It removes all sins, and such places are difficult to come across. It has a crore of Siva Lingas and is equal in merit to Banares. It is known as Ekamra and has eight principal tirthas.”_x000D_ _x000D_ Kancheepuram in Tamil Nadu is also called Emkarakshetra and houses the famous Ekambaranathar Temple._x000D_ _x000D_ Picture Credit: Wikimedia Commons"
305,Mango is a central piece of a political assassination in the Indian subcontinent. Who was killed in this incident?,"Zia-ul-Haq was an army general and martial law president of Pakistan. He died in a plane crash in 1988, at the height of his power. Several of his senior colleagues and the US Ambassador to Pakistan also died with him. A box of mangoes had been gifted to him just before the flight. Popular belief is that a bomb was hidden among the mangoes. There is no official admission that he was assassinated, leave alone the role of mangoes._x000D_ _x000D_ Picture Credit: AI generated image of an exploding mango, GenCraft"
306,India has a dozen GI (Geographical Identification) tagged mango varieties. Which State has got the maximum?,"Malda alone (West Bengal) has three GI tagged mango varieties, Laxman Bhog, Himsagar and Fazil. Uttar Pradesh and Maharashtra have two each. Kerala, Karnataka, Gujarat, Bihar and Andhra have one each. Picture Credit: Wikimedia Commons"
261,"Your friend knocks on your door. He is wishing you a happy new year. He is carrying Ghila Pitha or Til Pitha, the traditional new year sweet of his State. Which State is he likely to be from?","It has to be Assam. Ghila Pitha is a deep fried delicacy. It is made of rice flour, traditionally the Assamese Bora variety. Sooji and gur are the other ingredients. It is the snack made during Magh Bihu of Assam. It is also served as a regular household tea time snack. Ring up your assamese friend and ask him to come._x000D_ _x000D_ Picture Credit: Archanas Kitchen"
262,"Odisha celebrates its new year as Pana Sankranti. It derives its name from the cuisine of the day, Pana. What is Pana?_x000D_ _x000D_ A trademark observance of Odisha new year is letting water drop from a pot onto a Tulsi plant.","Odisha celebrates its new year on April 14 or 15, following the solar calendar. Pana is made during the festival. It is a drink made with bel fruit pulp (wood apple) or sweet mango. Milk or yoghurt and coconut water are the other ingredients. Open the fridge and look for Pana now._x000D_ _x000D_ Picture Credit: Kamalakanta777, Wikimedia Commons"
263,This State too follows solar calendar and celebrates new year on April 14 or 15. Chaler Payesh is one of the sweets served. Which State is it most likely to be?,"The Bengali new year is called Poila Baisakh. The name means the first day (Poila/ Pahela) of the month Vaisakh. The Bengali calendar is a mix of the Hindu solar and Muslim Hejiri calendar and is supposed to have been started in 1584 during Akbar’s reign. Bengali businessmen and shopkeepers open new account books, ‘haalkhaata’ on this day and take the blessings of deities for the new year. No Bengali festival is complete without food and there is an enormous variety of dishes served on Poila Baisakh. The Chaler Payesh is the equivalent of the North Indian rice kheer and the South Indian payasam and is a popular dessert. Want to rush to Kolkata to sample this?_x000D_ _x000D_ Picture Credit: Slurrp.com"
264,Which State serves this menu on its astronomical new year?,"Vishu Sadhya, like every Sadhya of Kerala is an elaborate and exquisite meal. This Sadhya has 24 items and is being advertised for pre order in Qatar._x000D_ _x000D_ Vishu is the astronomical new year of Kerala. The first day of Malayalam calendar is called Chingam and falls in August and is also observed as a new year._x000D_ _x000D_ Start the Vishu feast now, it is so elaborate, it will be Chingam by the time you finish it."
265,Which State makes Puran Poli as the signature dish for its new year?,"Puran Poli is the signature sweet on Gudi Padwa, the Maharashtrian New Year. Gudi Padwa follows the lunar calendar and occurs in March or April. Puran Poli is roti stuffed with sweet. The stuffing or Puran is made of Chana dal and jaggery. The roti or Poli is made of a mix of wheat and maida. It is popular in entire south India and is called Boli or Poli or Bobbatlu or Obbattu or Holige in various South Indian States. Ready to roll your poli?_x000D_ _x000D_ Picture Credit: Usha Nagle, Wikimedia Commons"
266,"Ugadi Pachidi is a new year dish in Andhra, Telangana, Karnataka and Tamil Nadu. It has a specific number of ingredients to signal the mix of experiences in life. How many are there?","This is called Ugadi Pachidi (Telanagana and Andhra), Bevu Bella (Karnataka) and Mangai Pachidi (Tamil Nadu). The key ingredients are tamarind, mango, neem, jaggery, chilli and salt representing the six tastes. Each taste also refers to a particular emotion or experience of life._x000D_ _x000D_ The pachidi signals the variety of experiences and emotions that each new year will inevitably bring. Is your sixth sense telling you that someone is making Ugadi Pachidi around the corner? Maybe!_x000D_ _x000D_ Picture Credit: Sailaja, Flickr"
267,Tehar is made by Kashmiri pandits for their new year. What is likely to be an ingredient of Tehar?,"Turmeric._x000D_ _x000D_ Kashmiri Hindus consider Navreh, their new year, to be as sacred and holy as Maha Shivaratri. Navreh customs are remarkably similar to Vishu of Kerala that is on the other corner of India._x000D_ _x000D_ Tehar or turmeric rice made with ghee is a special preparation for the new year. It is also offered as a symbol of gratitude when anyone recovers from an illness or any unfortunate incident. Kashmiri pandits also rinse walnuts in running river water as a custom during the new year. Yes, the humble rice is a constant feature of many new year recipes, from Kerala Sadhya to Chaler Payesh to Vishu Sadhya._x000D_ _x000D_ Picture Credit: Autormata.com"
268,"Who is most likely to make Tahiree or Guji Deg, a sweet rice, on their new year?","Guji Deg or Tahiree is a sweet rice dish. This is offered to Jhulelal by Sindhis on their new year day, which is called Cheti Chand. The rice is made with ghee, cardamom, saffron, sugar and milk. Yes, the humble rice custom was even prevalent across the border._x000D_ _x000D_ Picture Credit: Archanas Kitchen"
368,‘Pillaiyar’ is one of the most ancient names of Ganesha. In which state is it most commonly used?,"Pillaiyar is the name of Ganesha in Tamil. ‘Pille’ means child and Pillaiyar means ‘noble child’ though some scholars believe the original meaning to be ‘young of an elephant’. Hiuen Tsang (7th cent CE) in his travels mentions the elephant deity called ‘Pillushara’._x000D_ _x000D_ It seems that Pillaiyar is derived from Pilushara for when words were borrowed into Tamil, the Sanskrit ‘sa or sha’ was sometimes changed into ‘ya’. The ancient name of Ganesha thus survives in south India where many of the Hindu traditions still continue in an unadulterated form._x000D_ _x000D_ The image shows a Ganesha from Gardez, near Kabul. This is attributed to the Turk Shahi kings of Afghanistan, 6th or 8th Century CE._x000D_ _x000D_ Source: MK Dhavalikar, “Origin of Ganesa’, BORI._x000D_ _x000D_ Picture Credit: ISKapoor, Wikimedia Images"
369,"The first known evidence of elephant worship is outside India, in a place called Kapisa. In which modern country is it?","Kapisa is a province of Afghanistan centred around the modern city of Bagram. There is a 2nd cent BCE Indo Greek coin with an elephant deity described as “kapise nagara devata.” Kapisa can mean either ‘endowed with elephants’ or ‘monkey coloured’ (brown). Many cities of that area have elephant based names – Kapisa (Bagram), Pushkaravati (Peshawar), Hastinapur, Varanavat etc. Some names of Ganapati describe his brown colour - Kapil (yellowish brown) and Haridra (golden brown). Greek historians describe how Alexander worshipped an elephant at Taxila. They say that the north west of India was populated by a tribe of elephant worshippers called Hastikas. Alexander issued a coin with an elephant shaped crown on his head, a practice later adopted by many Indo Greek rulers. Historians conjecture that after defeating the Hastikas, the Greeks adopted their deity to pacify them. Source: MK Dhavalikar, “Origin of Ganesa’, BORI. Picture Credit: New York Public Library Digital Collection"
370,"Gana-esha, Gana-pati, Gana-adhyaksha etc. All these names refer to Ganesha as ‘Lord of Gana.’ What does gana mean?","Shiva’s companions or ‘ganas’ are short hardy spirits, a sort of Yakshas, mainly malevolent. It is symbolic that Shiva is the God of all, including the different and the wretched. After giving back Ganesha His life by installing an elephant head, Shiva makes Ganesha the leader of His ganas, as per the Puranas. Ganapati is also mentioned in the Rig Veda, but refers to Brihaspati and Indra. Gana also mean people – Republic of India is Bharat Gana-rajya. Thus Gana- pati, Gana-esha etc. came to mean Lord of the people or Raja. Ganpati pandals in Mumbai invariably call Him Raja of the locality where the pandal is made e.g. Andheri cha Raja. The Wikimedia image is of a relief at Ellora depicting the marriage of Shiva & Parvati. The ganas are in the background. Source: Ganesha, the Auspicious, the Beginning. Shakuntahla Jagannathan and Nanditha Krishna Picture Credit: Britannica.com"
371,Vakratunda refers to a common feature of Ganesha. Which is it?,"There are many names of ganesh that describe his elephant features. Gajavakra (elephant trunk), Gajakarna (elephant ears), Gajanan, Hastimukha & Gajananeti (elephant face), Gajavaktra (elephant mouth), Shoorpakarna & Lamabakarna (large ears), Lambodra (big belly). The image shows an elephant deity on the coin of Hermaeus, and Indo Greek ruler (1st-2nd cent CE). Notice the prominent curved trunk._x000D_ _x000D_ Source: Glory of Ganesha, Chinmaya Mission_x000D_ _x000D_ Picture Credit: MK Dhavalikar, “Origin of Ganesa”, BORI"
372,Ganesha was also a war prize. “Vatapi Ganaptim Bhaje” is a very popular song in Carnatic music. It refers to the victor of a battle at Vatapi carrying the Ganesha deity back to their home State. Where is Vatapi?,"Vatapi refers to Badami, in the Bijapur (now Viyayapura) district of Karnataka. Tradition holds that in the 7th Century CE, the Pallava kings brought back the deity from Vatapi as a booty, after their victory over Chalukyas. Pallavas and Chalukyas had been bitter rivals. The deity was brought to the home town of Paranjyoti, the Pallava general who later on became a Saivite Saint._x000D_ _x000D_ The song is in Sanskrit. It was composed in the 18th/19th century CE by Muttuswami Dikshitar, one of the trinities of Carnatic Music. The song is very popular and is rendered as the opening song in most Carnatic music concerts._x000D_ _x000D_ The song reflects the universality of Ganesha. It straddles several centuries of history; is composed in Sanskrit in the heart of Tamil culture; and links the history of northern Karnataka with Tamil Nadu._x000D_ _x000D_ Source: Catlin, Amy. ""Vātāpi Gaṇapatim"": Sculptural, Poetic, and Musical Texts in the a Hymn to Gaṇeśa""._x000D_ _x000D_ Picture Credit: Dinamalar"
373,"‘Modakpriya mud mangal data, vidya varidhi buddhi vidhata.’ This is from Ganesh Vandana, by a poet, who is a household name, for another epic composition. Who is this poet?","Tulsidas wrote Ramcharitmanas which adorns all devout North Indian homes. He also wrote Ganpati Vandana which describes Ganesha as Modakpriya - lover of modak._x000D_ _x000D_ “Gaiye Ganapati jagvandan sankar suwan bhawani ke nandan,_x000D_ Siddhi sadan gajbadan vinayak kripasindhu sundar sab laayak ,_x000D_ Modak priya mud mangal data vidya varidhi buddhi vidhata ,_x000D_ Maangat tulsidas kar jore basahu ram siya manas more”._x000D_ _x000D_ A North Indian saint celebrating a quintessential Maharashtrian delicacy 500 years ago!_x000D_ _x000D_ The Picture is of a single Modak weighing 72kgs offered to the Vinayaka in Madurai Meenakshi temple_x000D_ _x000D_ Picture Credit: Indian Express"
374,The oldest name of Ganesha is mentioned in the Rig Veda. What could this name be?,"The name Ganapati is mentioned in Rig Veda. However it does not refer to Ganesha. It is mentioned as an attribute of Brihaspati, the lord of wisdom who heads a group of mantras. Indra and Rudra are also referred as Ganapati in Vedic literature._x000D_ _x000D_ It is conjectured that it simply means a leader. Other old names include Ganesha (as Ganeshwara, Ganesha is not found in early Sanskrit literature) and Vinayaka, both of whom are present in Sutra literature and Mahabharata. Both have slightly malevolent characteristics in early references._x000D_ _x000D_ Scholars thus think that Ganesha & Vinayaka were Yaksha Gods and the early sculptures from Mathura from the 2nd-3rd cent CE, indicate that._x000D_ _x000D_ The image shows the gigantic Ganapati of Unakoti, considered timeless._x000D_ _x000D_ Source: AK Narain, “Ganesha: The Idea & The Icon”_x000D_ _x000D_ Picture Credit: S. R. Ramanujam"
375,The Ashtavinayak circuit is a pilgrimage to eight popular Ganesha temples very close to each other. In which State will you find this pilgrimage?,"Popularly called Astavinayak temples, the group of eight Ganapati temples are around the Pune and Konkan region. The temples are in Morgaon, Mahad, Pali, Lenyadri, Ranjangaon, Siddhatek, Theur and Ozar. Astavinayak is a popular pilgrimage that many pilgrims cover in two or three days._x000D_ _x000D_ The deities are monolith and are also Swayambhu, self formed and not man made._x000D_ _x000D_ It is a commonly held belief that if a pilgrim visits any one of the 8 temples, they must visit the others as well to receive the full benefit of the pilgrimage._x000D_ _x000D_ Source: Glory of Ganesha. Chinmaya Mission._x000D_ _x000D_ Temples and Legends of Maharashtra. Bharatiya Vidya Bhavan"
376,"Ganesha is most popular in Maharashtra and Tamil Nadu. However, this famous pilgrimage city in North India has a group of 56 Vinayaka deities, many lost in time. Which is this city?","The Vinayakas are arranged eight each (representing the directions) in seven concentric circles around the Vishwanath temple. The Kasi Khanda of Skanda Purana provides a description of the 56 Vinayakas._x000D_ _x000D_ Kashi was ruled by King Divodasa. After Shiva married Parvati, he wished to settle in Kashi and sent Vinayaka to get Divodasa to vacate the city. Vinayaka, by a trick, caused Divodasa to invite a curse by which the city was emptied. Thereafter Shiva and Parvati could settle down in Kashi. Vinayaka established himself in 56 forms in the city to protect it._x000D_ _x000D_ Although the reference to 56 Vinayakas is well established in Brahmanda Purana, the physical location of the 56 Vinayakas is uncertain._x000D_ _x000D_ Source and Picture Credit: Isabelle Bermijn. An Investigation Into The Fifty-Six Vinayakas In Banaras And Their Origins"
377,"In which country outside India is this form of Ganesha, as an embracing couple, worshipped popularly?","Ganesha worship is very popular in Japan and spread through Buddhism. Sōshin Kangiten is the most enigmatic and elusive Japanese version of Gaṇeśa. Ganesha represents Dual God of Boundless Bliss. The Japanese Dual Kangiten is an elephant-headed deity couple in embrace. It represents the unity of contrasting genders and opposites. Avalokiteśvara (a Bodhisatva) is believed to have seduced and calmed down Vinayaka resulting in the harmonious union. Source: Lode Rosseels, Gaṇeśa’s Underbelly, Universiteit Gent Picture Credit: Ganesha; The Auspicious, The Beginning by Shakunthala Jagannathan and Nandhita Krishna"
181,"Holi has references in India's ancient manuscripts like Kamasutra and Mimansa. However, the first full-scale description of the festivities appeared in the 7th Century Sanskrit play Ratnavali. Do you know which great emperor scholar wrote it?","Emperor Harshavardhana of Thanesar wrote three plays under the title Sri Harsha. Ratnavali was written to be performed during the spring festivities ‘Vasantotsava.’ His description of Holi resembles the present-day celebration of Holi. He writes, “Citizens are dancing at the touch of water from syringes. They are voluntarily seized by lovely women now under the exhilaration of wine. The roads all around are reverberating with wild music and songs sung by enthusiastic city dwellers, and all the quarters are rendered yellowish red with a mass of fragrant powder scattered about”._x000D_ _x000D_ Ratnavali is not the only ancient manuscript to mention Vasantotsava or Holi. The term Holaka is used in Mimamsa Sutra. Kathakagrhya refers to the term Rata Holake and mentions that Hola is a special rite performed for women where Raka or Full Moon is the deity. These are a few centuries before Christ._x000D_ _x000D_ Picture Credit: We asked Dall E, the artificial intelligence engine to simulate a picture of Ratnavali celebrations."
182,"One feature of today’s Holi celebration finds a mention in the ancient Kamasutra. ‘Srngakrida,’ is believed to be one of the integral parts of Holi. Do you know what it refers to?","Kamasutra is the first literary work that mentions Holi (Holaka) as a spring festival. The commentary of Jayamangala on Kamasutra describes the festival as a sprinkling of each other with coloured water on the Phalguna Full Moon (the day of Holi). The term SrngaKrida is used to describe this. Srnga means a water gun or syringe, and SrngaKrida involved throwing colored water on people with the help of Picchkari or Syringe._x000D_ _x000D_ Similarly, SechanaKride, is a Holi-like game depicted with a sculpture from the 12th-century Belur Chennakesava Temple. This sculpture miniature depicts a Madhanika playing the game with her attendants, filling pichkari and the attendants (in miniature) handing out water vessels._x000D_ _x000D_ Source: Dharmashastras - Volume 5, P.V. Kane_x000D_ _x000D_ Vasantosava, Spring Festivals of India, Leona Anderson_x000D_ _x000D_ Picture Credit: S. R. Ramanujam"
183,Holi as a festival commands great importance in our popular culture. Can you name the first movie in which a Holi celebration was featured?,"Aurat (1940), Comrades (1939) and Ghar Ki Laxmi (1031) all feature a Holi song. Aurat is considered as the first film with a Holi celebration on screen. Comrades, a 1939 film features a traditional Holi song, ""mope daar gayo saari rang ki gagar."" This in turn is the same song that featured in the earlier film Ghar ki Laxmi (1931) whose records are lost._x000D_ _x000D_ Aurat was a 1940 film directed by Mehboob Khan. The film has the Holi celebration song ""Jamuna Tath ShyamKhelen Holi."" The music for the film was composed by Anil Biswas (as was for Comrades). This song had been first recorded in audio in 1910. The movie describes the travails of a young mother in an Indian village whose husband has abandoned her. If that plot sounds familiar to you, it is. Aurat was remade as Mother India by Mehboob in 1953. Interestingly, Mother India, too, featured a Holi celebration that is now legendary, ""Holi Aayi Re Kanhai.""_x000D_ _x000D_ If you know more about the Comrades song and if it featured a Holi celebration, do let us know._x000D_ _x000D_ Source: bollywood.blogspot.com, Ashish Dafria, atulsongaday.me_x000D_ _x000D_ Picture Credit: YouTube"
184,This Gurudwara is the venue of a major annual celebration called Hola Mohallah. This is usually held on the day after Holi. Where is this Gurudwara?,"The name Hola is the masculine form of the feminine-sounding Holi. The custom originated in the time of Guru Gobind Singh when he held the first march at Anandpur in 1701. Unlike the traditional Holi, the Guru made it an occasion for the Sikhs to demonstrate their martial skills in simulated battles. His followers later assembled on this day to celebrate by engaging in sieges, weapon training, mock battles, and military exercises. Hola Mohallah became an annual tournament held in the open ground near Holgarh Fort. The fort itself is named after the Holi celebrations. Sikhs in large numbers assemble at Anandpur Sahib. They take out an impressive and colourful procession. The Nihangs, in their traditional panoply, form the vanguard. They display skills in the use of arms, horsemanship, and tent pegging. Source: The Encylopaedia of Sikhism, Volume II, Harbans Singh. Sikhism, William Owen Punjab Disctrit Gazetteer, Rupnagar, 1987. Picture Credit: Hsingh43, Wikimedia Commons"
185,"In this State of India, Holi has a distinct religious dimension. Krishna is worshipped in a swing during Holi, and the festival is called Dolyatra. Where is this form of celebration practiced?","In Bengal, Assam and Orissa, the festival holds great significance for Krishna Bhakts. Purnima, the full moon day of the month, is also believed to be the birthday of Sri Caitanya Mahaprabhu. In Bengal, this festival leans more toward religion and philosophy. Early in the morning on Dol Purnima day, people dress up in white or saffron-colored clothing and wear flowers and/or garlands. Then they sing and dance to the accompaniment of traditional musical instruments such as the Veena, Dubri, Ektara, and so on. Holi here is also known as the Dol Jatra or Swing Festival. The idols are placed in a beautifully decorated palanquin and are taken around the main streets of the village or city where the celebration takes place. As the procession unfolds, the men keep spraying colored water, Gulal powder, and the fragrant Abeer at all passers-by._x000D_ _x000D_ Source: dollsofindia.com and various._x000D_ _x000D_ Picture Credit: NewsTrack"
186,Bhaithki Holi and Kadi Holi are celebrations of the festival in its musical avatar. Do you know in which Indian States Holi is celebrated with the predominance of music?,"The Kumaon, Khadi, or Baithki Holi is celebrated in the Kumaon region of Uttarakhand. It commences from the temple premises. Holi singers, or Holiyars as they are popularly referred to, gather to sing Holi songs. They are based on classical ragas and are spiritual in nature with a mass appeal._x000D_ _x000D_ The Khadi Holi is celebrated in rural areas. People wear traditional white churidar kurtas during celebrations. They sing simple, rustic songs and dance to the tune of simple accompaniments such as Dhol and Hurka._x000D_ _x000D_ Source: dollsofindia.com and various._x000D_ _x000D_ Picture Credit: Jagran"
187,"Do you know in the Lathmaar Holi, women pretend to beat up men in mock admonishment? Where is Lathmaar Holi celebrated?","The Braj region (around Mathura-Vrindavan) is the venue for Lathmaar Holi. Krishna, who was from Nandgoan, planned to spoil Radha’s rosy complexion by smearing Gulal ( colours) on her face. He traveled to Barsana to achieve this mischievous feat, but this act makes the Gopis furious. They chased him and his accomplices back to Nandgaon with lathis. Holi is celebrated most intensely in the Braj region and it usually lasts for eight days. The Krishna-Radha episode is recreated at both Nandgaon and Barsana by the local dwellers. First, the women of Barsana pretend to beat up the men of Nandgaon with lathis. The next day it is the turn of the women of Nandgaon follow-up the ritual with Barsana men. Both Holi celebrations are held at the temple complexes amidst a riot of colours and cheerful festive music. Source: Outlook Traveller, Lasya Nadimpally Picture Credit: Avishek Das, Flickr"
188,Do you know a festival very similar to Holi is held in a revered Shiva temple in one of the Indian States? The only difference with Holi is that turmeric is used instead of colours.,"The Khandoba temple in Jejuri near Pune celebrates the Bhandara festival. Officially it is the Somavati Amavasya festival, the new moon that coincides with a Monday. It doesn't have a fixed date in any calendar and can happen twice or thrice in a year. Khandoba, a manifestation of Shiva, is the deity in Jejuri. On the day of the Bhandara celebration, Khandoba and his consort Mhalsa are taken to the river for a bath and then brought back in a procession. Immense quantities of turmeric mixed with coconut powder are thrown all around, turning everything yellow. The festival is a daylong affair. Jejuri is also believed to be the location where Shivaji met his father, Shahaji, after a decade during which his father was busy with southern exploits. Turmeric is also the medium of celebration of Holi in Kerala by Konkani migrants. The festival, which is otherwise not celebrated by natives of Kerala, is called ManjalKuli. Source: Temples and Legends of Maharastra, M.S Mate Picture Credit: Zee News"
