snippet_key,hook,explanation
383,Ahmedabad - Which lawyer refused to stop his game of bridge and ignored Gandhi when he walked past his table at Gujarat Club in Ahmedabad in the summer of 1916?,"Patel studied law in London and became a lawyer at Ahmedabad. He was an expert bridge player. He seemed to be destined for judgeship or knighthood or both. When Patel learnt about Gandhi, he joked that “we have too many Mahatmas” and called him a “crank.”_x000D_ _x000D_ When Gandhi came to Gujarat Club for a speech, Patel preferred to play bridge. A friend forced him to get up and listen to Gandhi. Patel, always attracted to the idea of renunciation, found his friend and mentor in the abstemious Gandhi. Patel became the most effective leader of satyagraha – Kheda (1918), Borsad (1923) & Bardoli (1928) – earning him the title of Sardar (leader)._x000D_ _x000D_ Source: “Patel, A Life”, Rajmohan Gandhi._x000D_ _x000D_ Picture: The Wikimedia image is of Patel with Gandhi"
384,"Chatham House - In Oct 1931 at Chatham House, London, Gandhi said, “…India is more illiterate than it was hundred years ago… the beautiful tree has perished…” What did he refer to as the beautiful tree?","In his speech, Gandhi referred to the traditional village school system of India centred around temples and madarsas, as the beautiful tree. He contended that Indians of all classes including girls had more access to education before the advent of the British formal school system. The latter was expensive and centred around district schools and thus exclusionary._x000D_ _x000D_ Gandhi was challenged by Sir Phillip Hartog, VC of Dhaka University. Gandhian historian, Dharampal took up the challenge and using surveys done by the British themselves, proved the achievements of India’s traditional education. Dharampal used the “Survey of Indigenous Education on Madras Presidency (1822-26)”, “State of education in Bengal (1835-38), W Adam” & “History of Education in the Punjab since Annexation and in 1882, GW Leitner” among other sources._x000D_ _x000D_ Source: “The Beautiful Tree”, Dharampal_x000D_ _x000D_ Picture: “The Beautiful Tree”, Dharampal"
385,Land of Pathans - Khan Abdul Ghaffar Khan was a staunch Gandhian in the most unlikely of places. What is he popularly called?,"Ghaffar Khan, also called Baadshah Khan or Bacha Khan, was a leader of Pashtuns who live mostly in what was the North West Frontier Province of Pakistan. A great pacifist like Gandhi, he is sometimes referred as the Frontier Gandhi. He raised the Khudai Khidmatgars (Servants of God) or Red Shirts, a 100,000 strong organization wedded to non violence and strict discipline. Gandhi called it a miracle as the Pashtuns were considered to have a code of revenge of violence. Along with Gandhi, he was the most inveterate opponent of partition. Unlike Gandhi, he survived partition by 40 years. He spent the post partition years working for the rights of Pashtuns and was viewed with suspicion by the Pakistan government. He boycotted the 1947 referendum in the province since it did not provide an option of independence or joining Afghanistan. He was twice nominated for the Nobel price for peace and was awarded the Bharat Ratna in 1987. One of his biographers J Bright wrote that he was so wedded to non violence that Gandhi should be called the ‘Indian Khan’ and not the other way round. Source: The Print, thefrontiergandhimovie.com. Picture: The Wikimedia image shows Ghafar Khan with Gandhi and Kasturba."
386,"Rangoon - In a radio speech from Rangoon in the midst of war in 1944, Netaji Subhash Bose referred to Gandhi by which title?","It is well known that Gandhi and Subhash Bose had their differences. Gandhi did not favour Bose as Cong president and was responsible for him leaving the party. They also differed in their thinking with Bose in favour of revolutionary tactics to get freedom. Nevertheless they retained great affection for each other. Bose asked for Gandhi’s blessings in a speech on Azad Hind Radio from Rangoon in June 1944 even as he was at war with the British. He said, “...........Nobody would be more happy than ourselves if by any chance our countrymen at home should succeed in liberating themselves through their own efforts or by any chance, the British Government accepts your `Quit India' resolution and gives effect to it. We are, however proceeding on the assumption that neither of the above is possible and that a struggle is inevitable. Father of our Nation in this holy war for India's liberation, we ask for your blessings and good wishes."" Source: mkgandhi.org. Picture: The Wikimedia picture shows Gandhi, Bose and Patel at the momentous Haripura Congress."
387,The land of Dhoti - Gandhi adopted his signature attire of dhoti and shawl after a trip to this South Indian town in 1921. Name it.,"On 22nd September 1921, Gandhi made a momentous decision to change his attire. He decided on a simple dhoti and shawl to identify with the poor peasant who he wanted to serve. He stuck to this dress code even on his trip abroad and until his very last moment! Gandhiji’s desire to identify himself with the poor masses was not a momentary decision. He had been contemplating about it for a long time._x000D_ _x000D_ On two earlier occasions, he had thought of donning the common man’s clothes but it was ultimately in Madurai (Tamil Nadu) where he finally took the plunge. He remarked later that it was Madurai that gave him the necessary strength to take the decision._x000D_ _x000D_ Source: pib.gov.in_x000D_ _x000D_ Picture: The Wikimedia image shows Gandhi wearing a business suit in South Africa in 1909."
388,Land of learning - Which famous contemporary university did Gandhi inaugurate in 1916 in the presence of the British viceroy?,"BHU was the brainchild of Pandit Madan Mohan Malviya, a senior Congress leader. It was inaugurated by Gandhi on 4th Feb 1916 in the presence of Viceroy Hardinge, Maharaja of Darbhanga and Annie Besant. In his speech Gandhi underlined the importance of education that cultivated Indian values. Source: mkgandhi.org Picture: The Wikimedia image shows Madan Mohan Malviya at a function in BHU."
389,The final step – The most iconic pictures of Gandhi’s funeral are by the first woman photographer of India. Who was she?,"Homai Vyarawalla (1913-2012) was a pioneer in more than one sense of the word. She was India’s first female photojournalist. She documented the overthrow of British colonial rule. Homai spent her earliest years in and around Bombay and studied photography at the JJ School of Art. Her presence as a woman in a sari managing a Rolleiflex, led many to dismiss her as an amateur. This dismissal seems to have come with some benefits, however, as it granted her unhindered access to her subjects. Her photos were initially published under her husband’s name and then later under a pseudonym she invented for herself, ‘Dalda 13’. It was not long before her work gained national regard. Source: hundredheroines.org Picture: The Wikimedia picture shows her photograph of Gandhi’s death procession."
269,"Shivaji escaped from Aurangzeb in this city. So, ironically, atleast for Aurangzeb, this became a city that generated hatred for Shivaji. He would lament the error till his death. Which city is this?","Aurangzeb's general Mirza Raja Jai Singh laid a siege at Purandar. Shivaji was unable to break the siege. As a settlement, Shivaji handed over twenty three of his forts retaining only twelve. He also agreed to visit Aurangzeb in Agra to receive a mansab. At Agra, Shivaji felt insulted by the lack of protocol offered to him at Aurangzeb's darbar. He discarded the khilat given by Aurangzeb. He was soon placed under house arrest. Shivaji raised a loan and began distributing gifts to saints and bribes to the Mughal courtiers. He then made his sensational escape from Agra. He returned to his capital Rajgad disguised as a travelling mendicant._x000D_ _x000D_ Aurangzeb would lament in his will, ""The escape of the wretch Shiva took place through my carelessness, and I have to labour hard to the end of my life.""_x000D_ _x000D_ That is the irony of the city of Taj creating lifelong agony for Aurangzeb._x000D_ _x000D_ Picture Credit: Agra Fort, S.R Ramanujam"
270,Shivaji’s step brother Venkoji independently conquered a city. It would be the southern extreme of Marathas. Which city did he conquer?,"Raja Venkoji was the step brother of Shivaji. He conquered Thanjavur on behalf of Bijapur Sultanate in 1676, but then established his own independent State. Thanjavur was an extremely fertile coastal plain with its own sea ports. It was a prize acquisition._x000D_ _x000D_ Shivaji and Venkoji met during the conquest of South. Venkoji died a year after Shivaji's death._x000D_ _x000D_ The Thanjavur state was placed under the control of Nawab of Arcot who was appointed by Mughals. The Marathas liberated Thanjavur in 1740. The Nawabs retook it soon but in turn came under British. Thanjavur became a subsidiary of British in 1775. Under Doctrine of Lapse it came within British provinces in 1855._x000D_ _x000D_ Under Maratha rule, Thanjavur was the fountainhead of culture, music, drama and literature for over a century. The rajas, especially Serfoji, were true patrons of arts._x000D_ _x000D_ The picture is that of the Bell Tower in Thanjavur Palace which was built by the earlier Nayak rulers._x000D_ _x000D_ Picture Credit: P Jegannathan, Wikimedia Commons"
271,The Maratha forts in Maharashtra are legends. The Gingee fort is outside Maharashtra. It was a central feature of Maratha hold over this region. In which State is this fort?,"Gingee is in Tamil Nadu. It is about 160 kms from Chennai. As a part of Dakshin Digvijaya, Shivaji took over the fort which was held by the sons of former Wazir of Bijapur. During his stay at Ginjee, Shivaji built up the defenses of this fort making it one of the strongest in India. This was to serve the Marathas in good stead in the years to come._x000D_ _x000D_ Shivaji's second son Rajaram would flee the Mughal siege of Raigad and Panhala and reach Ginjee in 1689. Gingee came under siege by Mughals. The Maratha chiefs Santaji and Dhanaji would force Mughals to lift the siege by 1693. From Gingee, they terrorised Mughal army in the region but turned into rivals soon after. They fought each other near Gingee in 1696. Santaji fell out of favour with Rajaram and had to flee to Maharastra where he was killed. This setback invited another Mughal siege of Ginjee, which eventually fell. The fort would change hands often and finally came under British._x000D_ _x000D_ Picture Credit: Karty Jazz, Wikimedia Commons"
272,"This city was an unlikely host of Shivaji in his last campaign. He didn’t fight here, but marched through the city welcomed by its Sultan. Which city could this be?","The Sultan Abul Hasan of Golconda was advised by his minister Madanna that with the support of Shivaji, he could expand his kingdom into Bijapur. A willing but nervous Sultan laid out a welcome for Shivaji and his troops at Bhaganagar, as Hyderabad was then known. Shivaji, on his part, accorded due respect to the Sultan during his visit. After a three hour meeting with the Sultan and after receiving many gifts, Shivaji marched on south on his Dakshin Digvijay and laid siege to Ginjee fort._x000D_ _x000D_ Much later, in 1760s, the Nizam of Hyderabad attacked Pune forcing people to flee the city. Pune was ransacked by the Nizam. In retaliation, Raghunathrao attacked Hyderabad and burnt its suburbs._x000D_ _x000D_ Picture Credit: Sailko, Wikimedia Commons"
273,Chimaji Appa defeated a foreign power in the battle of Bassein (Vasai in Mumbai) in 1739. Who were their opponents in this battle?,"The Konkan had been under Portuguese rule from the north of Mumbai upto Daman. They had built a string of forts along along the coastline. They had a strong artillery with mounted guns on the bastions._x000D_ _x000D_ Vasai fort is surrounded by sea on three sides with a long exposed access towards the land. Over a two year campaign that ended in 1739, Chimaji Appa besieged and eventually broke through inside the Vasai fort. The Portuguese surrendered and were allowed to evacuate to Goa peacefully with honour. It was the first time in many centuries that an oriental power had beaten a European power in battle._x000D_ _x000D_ The victory at Vasai liberated people living under oppressive Portuguese rule. Chimaji Appa would later write that the Lord's sudarshan hit the head of the fanatics who harbour religious ill-will._x000D_ _x000D_ Picture Credit: Himanshu Sarpotdkar, Flickr"
274,"In a span of ten years, Mughal empire's greatest chieftain surrendered twice to Bajirao Peshwa, first time near Aurangabad (Palkhed) without fighting and second time in Bhopal. From then on, the Mughal empire was effectively under the protection of Marathas. Who was this Mughal chieftain who surrendered twice?","The Hyderabad Nizam. In 1728, Bajirao Peshwa trapped the Nizam of Hyderabad across the river Godavari with his moves and countermoves. Cutoff from his supplies and artillery, the Nizam surrendered without a fight._x000D_ _x000D_ In 1737, Bajirao Peshwa knocked on Delhi. Bajirao's attack on Delhi was the first since Akbar took over the city from Hemu. This sent shockwaves. The Nizam of Hyderabad was recalled to Delhi to oppose Bajirao. The Nizam set out towards Deccan from Delhi. Both armies met near Bhopal. The Nizam sheltered in the walled city of Bhopal. The Marathas placed the city under siege and starved the Nizam again. The Nizam signed a humiliating treaty handing over Malwa to Marathas, acknowledged Chhatrapati Shahu as the one true king and agreed to pay a large indemnity to Bajirao._x000D_ _x000D_ The Nizam returned to Delhi and the next year Nadir Shah sacked Delhi. The Mughal empire never recovered after that and limped on till 1857._x000D_ _x000D_ Picture Credit: Vijae Goray, Wikimedia Commons"
275,What was the northern-most extent of the Maratha empire?,"From the late 1740s, Ahmed Shah Durrani had been invading the Mughal empire. As the Marathas had agreed to defend the Mughals, this brought them into conflict with Abdali. In 1757, Raghunathrao, along with Scindias and Holkars wrested Delhi from Abdali's nominee. They marched northwards and took the cities of Lahore and Attock. They then crossed the Indus river and reached Peshawar from where the last vestiges of Afghans were evicted. This victory marked the furthest extent of the Maratha empire. For over a year, the Marathas, with Mughal officers ruled Lahore. Adina Beg Khan, a Mughal officer, was appointed as the Governor of Lahore._x000D_ _x000D_ Picture Credit: Attock Fort, Optographer, Wikimedia Commons"
276,In which Indian city would you find the Maratha ditch? It was dug as a protection against Maratha raids.,"Raghuji Bhonsle of Nagpur raided Bengal. The Nawab of Bengal sought the help of Mughal emperors who had in turn been promised support by Marathas. Nanasaheb Peshwa obtained an indemnity from the Nawab and attacked Raghuji. As a settlement Bengal and Orissa were placed under Raghuji's influence. Though Marathas are blamed for their excesses in Bengal, the stand in no comparison to the massacres of civilians by Abdali or by British at Jhansi. The Maratha ditch was dug as a protection against Maratha raids. It is covered up now and forms the outer circular road. Picture Credit: Wikimedia Commons"
277,The third battle of Panipat was a bloody battle that Marathas lost. Madhavarao Peshwa led the revival of Marathas after Panipat. The Marathas managed to regain the lost territories and reached Delhi again. How long did this revival take?,"Only ten years._x000D_ _x000D_ The Marathas had marched northwards to stop repeated invasions by Abdali from Afghanistan. Denied support by both the Hindu and Islamic powers in the northern India, the Maratha army fought Abdali at Panipat and lost severely. Abdali, although victorious did not want a second battle with Peshwas and sought a peace treaty. Abdali found the Sikhs more than a match in his subsequent invasions on their territory. Abdali never again entered the city of Delhi._x000D_ _x000D_ Within ten years of the loss at Panipat, a young Madhavarao Peshwa would recover the lost territories of Marathas and bring the northern India under Maratha power again. In 1772, Marathas brought back Shah Alam II from Allahabad and reinstated him on the Mughal throne._x000D_ _x000D_ Picture Credit: Amit20081980, Wikimedia Commons"
278,The battle of Assayee (near Ajanta caves) in 1803 is another landmark battle featuring Marathas. It was fought by a famous British general who would later on defeat Napoleon? Who was it?,"The batte of Assayee is part of the second Anglo Maratha war. It was a major loss for Marathas that led to Scindias, Bhonsles and Holkars becoming subsidiaries to the East India Company._x000D_ _x000D_ Bajirao II lost a major war between the Maratha houses to Holkars. He then signed a treaty with the British at Vasai in 1802 which made him nearly a British subsidiary. Within one year, the British took Pune, Ahmedanagar, Aligarh and Delhi from the Marathas._x000D_ _x000D_ In 1803, in a fiercely fought batte of Assayee (near Ajanta caves), the British defeated the combined armies of Scindia-Bhonsle. This triggered the Maratha houses of Scindia, Bhonsle and Holkar signing subsidiary agreements with British and handing over control of north and east India to the British._x000D_ _x000D_ The battle of Assayee and the second Anglo Maratha war broke the Maratha empire and the era of British dominance was upon India._x000D_ _x000D_ Arthur Wellesley, who commanded the British troops at Assayee would later on become Duke of Wellington and defeat Napoleon in Waterloo in 1815. He is quoted as saying that Assayee was the toughest battle that he had fought._x000D_ _x000D_ Picture Credit: Thomas Lawrence, Wikimedia Commons"
279,It is not well known that people of African descent controlled parts of India. Marathas fought long battles with them. Which area did the African Siddis control?,"The Abyssinian Siddis were based at Janjira and were a threat to the Marathas. From Alibaug southwards, a stretch of 200 kilometers was under the control of Siddis. In 1672, Shivaji blockaded Janjira. Over a period of time, the Siddis changed their allegiance from Bijapur to Mughals to British. The Marathas continued to fight them well into the eighteenth century. In 1732, Bajirao took over the entire Konkan coast from the Siddis except the island of Janjira and a few forts to the south. In 1736, Chimaji Appa and Manaji Angre fought and killed Siddi Sat. From then onwards the Siddi’s hold over Konkan was broken leaving them only with the fort of Janjira._x000D_ _x000D_ Picture Credit: Janjira Fort, Himanshu Sarpotdkar, Flickr"
280,"The Maratha victories against the Nizam, Mughals and the British are well known. The Marathas also fought with other powers. Their shortest conflict was with which of these powers?",The Dutch._x000D_ _x000D_ The Marathas evicted Portuguese from Vasai and thus from Bombay too. They repeatedly defeated Hyder Ali (and his son Tipu Sultan) and extracted both territory and tributes. The Maratha navy and army shrunk the territory of Abyssinian Siddis in the Konkan to just Janjira fort._x000D_ _x000D_ There was a short naval fight in 1754 between three Dutch vessels and Maratha navy near Vijayadurg._x000D_ _x000D_ Source: http://vivaan.world/inhcrf_x000D_ _x000D_ Picture Credit: Wikimedia Commons
281,The Marathas extended their territory by appointing their generals in different regions. They became kingdoms of their own and consolidated the geographical hold of Marathas. Which of these was not part of Maratha confederacy?,"As the Marathas expanded their footprint across India, Maratha commanders took charge of different regions which became kingdoms with full allegiance to the Marathas. They would later on fight amongst themselves. Eventually the Holkars took the battle to Pune and fought a combined army of Scindia and Peshwa. The Peshwa lost the war and therefore went over to British and signed the Treaty at Vasai. This led to the Second Anglo Maratha war and the eventual decline of the Maratha empire._x000D_ _x000D_ The picture is a collage of the founding commanders of Holkar, Gaekwad and Scindia dynasties._x000D_ _x000D_ Picture Credit: Wikimedia Commons"
282,"Marathas are not known to have left many architectural legacies in Maharashtra. However, they left a visible influence on a major Hindu pilgrimage site in India. Which is this?","Both Nanasaheb Peshwa and his son Madhavrao Peshwa strived to obtain possession of Kashi from the Nawab of Awadh. Radhabai, Bajirao Peshwa's mother, went on a pilgrimage to Kashi. Sadashiv Naik, a banker who stayed in Kashi, built the Dash-aswamedh Ghat and the Manikarnika Ghat out of funds provided by Bajorao Peshwa. Ahilyabhai Holkar built the Kashi Vishwanath temple. Bhonsles of Nagpur and Scindias built ghats. The last of the Peshwas, Amrutrao and Chimaji Appa II spent their last days in Kashi and left behind many ghats and buildings that survive even today._x000D_ _x000D_ The picture is of Devi Ahilyabhai Holkar in the Kashi Vishwanath Corridor._x000D_ _x000D_ Picture Credit: Ashish Bhatnagar, Wikimedia Commons"
343,The unification of this country inspired our revolutionaries. Which country did Giuseppe Mazzini and Giuseppe Garibaldi unite?,"The war for Italian unification in the 19th century was led by the firebrand thinker Giuseppe Mazzini and the rebel general Giuseppe Garibaldi. The combination in the Chankya-Chandragupta mode inspired the earliest Indian revolutionaries. One of the first books that Savarkar read in London was the biography of Mazzini. The Irish rebellion had a profound impact too, with the Hindustan Revolutionary Army styled on the IRA. The Shakta school of Hinduism which inspired Bankim Chandra’s Vande Mataram, was a big influence. The photo from Wikimedia Commons shows the first meeting of the two."
344,The first shot in the revolutionary war for freedom was fired by Chapekar brothers. They assassinated a senior British officer in Pune in 1897. What were they protesting?,"British rule in India was marked by series of famines & plagues. In 1897, a plague raged through Pune region. In the name of firm administration soldiers committed many excesses. Pune already was a hotbed of revolt under the influence of Lokmanya Tilak. The Chapekar brothers, Damodar & Balakrishna assassinated William Rand, the plague commissioner and his assistant on Ganeshkind Road as they attended a program to celebrate Queen Victoria’s jubilee. The British clamped down. The Chapekar brothers were betrayed by some friends, arrested and hanged. Tilak was tried and sent to prison for incitement. But the incident inspired the first generation of revolutionaries. The Wikimedia image shows the Chapekar memorial in Pune."
345,"This spiritual guru, who has a famous Ashram in his name in Pondicherry, was the first acknowledged leader of the revolutionary movement. Who is this?","Aurobindo Ghose was born in an upper class Bengali Anglophile family who despised Indian traditions. He went to Britain to train for ICS, discovered Indian traditions and refused to join the ICS. He returned to work for the princely state of Baroda. The Chapekar brothers, Bankim Chandra’s “Anand Math” and the partition of Bengal inspired him to setup a revolutionary movement. He wrote a tract “Bhawani Mandir” as the first testament, set up the Anushilan samiti, started papers ‘Jugantar’ and ‘Bande Mataram’. His brother Barin setup headquarters of Anushilan at Maniktola in Kolkata. Their associates, most notably Khudiram Bose, assassinated a few British officials. The British broke the movement and Aurobindo was tried in what is now called the Alipore Bomb trials of 1908. Many were hanged but Aurobindo was externed from British India. He setup base at Pondicherry, a French enclave. There he drifted into spiritualism, never to return to politics and became Sri Aurobindo. But the Anushilan movement carried the revolutionary spirit forward."
346,"Shyamji Verma, Oxford academic established a hostel for Indian students in London in 1905. It virtually became the revolutionary headquarters overseas. What was the hostel called?","Shyamji Verma, a Kutchi from Gujarat was a Sanskrit scholar who joined Oxford in the 1880s. He also completed law, returned to India to become dewan of three princely states and then went back to London and made a fortune with stock trading. With his money, he established India House for students. Vinayak Savarkar arrived in 1906 to study law and converted it into a hotbed of revolutionaries. Many great personalities like Gandhi ji and Lenin are said to have visited India House to meet rebel students."
347,The book “Indian War of Independence 1857” corrected the British narrative that 1857 was a sepoy mutiny and not a war for independence. This was a major influence in the revolutionary movement. Who wrote this book?,"Savarkar characterized 1857 as a revolt by Indian soldiers of all communities, to secure freedom. It contradicted the British narration of it as a mutiny. Originally written in Marathi to mark 50 years of 1857, the British went to great extent to prevent its publication - the viceroy monitored the case himself. No publisher came forth in India. It was translated and sent to Europe for publication. However the British had contacted most European governments and only a small publisher in Netherlands agreed. The book was smuggled into India under the cover of books like Don Quixote. It was a big hit underground. The book’s premise to sow seeds of revolt among the Indian soldiers to gain freedom, became the guiding principle of the revolutionary movement. The idea finally succeeded with Azad Hind in WWII and the Naval revolt of 1946."
348,This Parsi revolutionary designed and unfurled the first Indian flag in 1907. A major Delhi office locality is named after her. Who is she?,"Bhikaji Cama was born in a wealthy Parsi family in 1861. She held strong nationalist views. She moved to London as secretary to Dadabhai Naoroji, turned revolutionary and had to shift to Paris. She set up a network there along with SR Rana, a successful expat businessman. She arranged a failed getaway car for Savarkar as he escaped from the ship SS Morea._x000D_ _x000D_ She unfurled the Indian flag at the Socialist congress at Stuttgart, Germany. The flag was a tricolour with green, yellow and red bands. Vande Mataram was written in Devnagari in the middle band, a string of lotuses on the top band and a sun and moon on the lower band. Though not the most aesthetic design , it compelled the British delegation led by Ramsay Mcdonald, later PM of Britain to walk out. The Wikimedia image is a photo of Madame Cama and the first Indian flag."
349,"Who was the mentor of Netaji? He was the most tenacious of revolutionaries; he fomented rebellion among Indian soldiers in both world wars, dressed as a woman to throw bombs and introduced Indian cuisine to Japan.","Inspired by Aurobindo, Rash Behari Bose tried to assassinate the viceroy in 1912 during the ceremonial transfer of capital from Calcutta to Delhi. He and his associate were dressed as woman to avoid detection. He then tried to smuggle arms from Indonesia to foment revolt during WWI. Bagha Jatin was a key associate in this. The plot was uncovered and Rash Behari escaped to Japan. The Japanese govt under pressure from Britain went after him. He was hidden by few Japanese associates and during his hiding fell in love and married a Japanese girl. This allowed him to take Japanese citizenship and escape extradition. His wife’s family were restauranteurs and he introduced Indian cuisine in their setup. The marriage was very happy but his wife died early. Rash Behari continued to maintain contacts in SE Asia and when WWII started he was the one who first organized the INA or Azad Hind Fauj from among Indian soldiers held as prisoners of war by Japan. Impressed by Netaji, he helped him become the INA leader and the icon we all revere. He is said to have told Netaji, “one more fight, last and the best”. The Wikimedia image shows a photo of Rash Behari and his wife Toshiko."
350,"Komogata Maru, a Japanese ship carrying Punjabi immigrants to Canada was harassed due to a revolutionary movement. Which movement is this?","Punjabis had started migrating to Canada, a British colony, in the 19th century. Under British pressure, many ended up in California. Inspired by Aurobindo, the scholar Lala Hardayal started the Ghadar newspaper in San Francisco in 1913. This turned into a revolutionary movement under the patronage of Jwala Singh who made his fortune selling potatoes. Sohan Singh organized the Ghadarites who cooperated with Rash Behari to harass the British in WWI with German help. A Japanese ship Komogata Maru carrying Punjabi immigrants to Canada were unintended victims. Not related to Ghadar, the ship was still not allowed to dock in Canada and sent back to India, the Punjabis on the ship faced great hardship. The Wikimedia image is the actual photo of the Komaogata Maru."
351,The dreaded ‘Kaala Paani’ suffered by numerous revolutionaries refers to imprisonment in which jail?,"The British established a penal colony at Andaman, the Malay pronunciation of Hanuman. The Cellular jail where the British housed the most inconvenient prisoners was a living hell. Since Andaman was across the seas, a stint in Cellular jail was called ‘kaala paani’ (Black Waters) from which hardly any came back. The regimen at Cellular Jail was designed to humiliate prisoners. Prisoners had cross bar fetters keeping legs apart or an iron chain around the neck, for weeks. Many broke down or went mad. The dreaded place also kept true love alive. Ullaskar Dutt went into prolonged delirium but visions of his fiancée Lila, daughter of the famous leader Bipin Lal, are said to have kept him alive. He was freed under pressure but when he returned, Lila had married and he was heartbroken. In old age, Lila was widowed and paralysed and Dutt married her at last and took care of her. A love story for the ages."
352,Which celebrated recent film is loosely based on the Rampa rebellion in Andhra in the early 20s?,"RRR is a fictionalized retelling of the deeds of the Alluri Sitarama Raju and Komaram Bheem who led a two year rebellion of tribals of the Vishakapatnam area in early 1920s. Most likely inspired by meetings with Anushilan samitis in Bengal, Rama Raju started the rebellion as he was disappointed that Gandhi ji’s non-cooperation movement of the early 20s had yielded little."
353,The Kakori train robbery led to the penning of the famous revolutionary song “Mera rang de Basanti chola” (Colour my clothes saffron). Who organized the robbery?,"In the mid 1920s, the revolutionary movement which had regrouped after the failure of WWI rebellion was short of funds. Ram Prasad Bismil devised a plan to loot the government treasury when it was being moved by train. He and his associates, notably Ashfaqullah Khan, stopped the train at Kakori station in UP and looted it. In the next few months, the conspirators were hunted down and tried in the famous Kakori case._x000D_ _x000D_ In prison, Bismil wrote some of the famous songs associated with revolutionaries. Mera Rang de Basanti Chola was adapted for the 1965 film on Bhagat Singh, ‘Shaheed’. Bhagat Singh’s mother told the filmmakers that this was her son’s favourite song._x000D_ _x000D_ The Wikimedia image shows Bhagat Singh in prison."
354,"This great revolutionary had promised that no one would catch him alive. Betrayed, he fought a gunbattle at Alfred Park in Allahabad and killed himself with the last bullet. Who was it?","Azad, Bhagat Singh, Sukhdev, Rajguru and others revived the Hindustan Revolutionary Association. They avenged the death of Lala Lajpat Rai during protests in 1928. Bhagat Singh and Batukeshwar Dutt would then explode a harmless smoke bomb in the Central Assembly in 1929, stand ground to be arrested, use the trial to draw attention to the injustice of British rule and even eclipse Gandhi ji for a while as the best known name in India of the time._x000D_ _x000D_ After these incidents, British arrested and hanged most. Azad evaded them but was betrayed. The famous Hindi writer and Padma awardee Yashpal is one of the suspects. The great revolutionary would take his pen name ‘Azad’ (free) seriously and shot himself._x000D_ _x000D_ The Wikimedia image shows the tree behind which Azad shot himself."
355,"Abhishek Bachchan plays the role of Surya Sen, a revolutionary in the film ‘Khelein Hum Jee Jan Sey.’ He looted an armoury. In which city was this?","On Good Friday, 18th April 1930, Surya Sen and his men looted the armoury at Chittagong and started a rebellion. Unfortunately, they got guns but not adequate ammunition. The band retreated to the surrounding hills. They fought the British for three days and surrendered. Surya Sen escaped, carried on but was eventually arrested and hanged in 1933."
356,Mohammed Ziauddin played a major role in our freedom struggle. How is he better known as?,"After falling out with the Congress, Bose formed the Forward Bloc and explored how to exploit WWII. In 1940, the British put him under house arrest at Elgin Road, Kolkata. He escaped, disguised as Mohammed Ziauddin, traveling inspector of an insurance company. He made his way to Afghanistan, thence to Germany in April 1941 and finally Singapore. There he setup the provisional government of free India in Oct 1943 and took charge of the Indian National Army (INA) made up of soldiers defecting from the British Indian Army._x000D_ _x000D_ The INA allied with the Japanese and fought the battles of Imphal and Kohima against the British Indian Army. They were defeated and their public trial by the British fired up the country. The Japanese had ceded Andaman to Bose’s government. Symbolically the first land to be freed, was the dreaded kaala paani. Bose could thus be regarded as the first leader of free India. He also chose ‘Jai Hind’ as the INA slogan and ‘Jana Gana Mana’ as the national anthem - his great legacies._x000D_ _x000D_ The Wikimedia image shows the currency issued by the Azad Hind govt of Netaji."
357,The Naval Mutiny of 1946 was also instrumental in the hastening of India’s freedom. Mumbai was one location of the mutiny. What was the other?,"The returning sailors of the Royal Indian Navy (RIN) from WWII were demobilized in very shoddy conditions at Mumbai. They were incensed by the trials of INA personnel. Small frictions led to a full fledged revolt in Feb 1946 . 20000 sailors, 78 ships, 21 shore establishments and two major cities – Mumbai & Karachi, were involved. The Maratha regiment disobeyed orders to shoot straight at the mutineers. Air force personnel asked to bomb them reported maintenance trouble in their planes. Finally, ethnic British troops were brought in to quell the revolt._x000D_ _x000D_ Clement Atlee, British PM in 1947, said that the INA and RIN revolts were the main reasons why the British withdrew from India. Unfortunately, independent India treated both the INA and RIN mutineers shoddily. Utpal Dutt’s Bengali play ‘Kallol’ on the naval mutiny was hounded by the state govt in the 60s._x000D_ _x000D_ The Wikimedia image shows the memorial to the Naval Mutiny at Colaba, Mumbai."
171,The official name of our country is ‘Republic of India’. Indian Passports state the Hindi equivalent - Bharat Ganarajya. “Gana” refers to a republic. Which is the earliest recorded use of the term Gana in India?,"Gana is derived from “to count” or “numbers.” It meant rule by numbers or a republican form of governance. “Bharat Ganarajya” means Bharat whose state is a “gana” i.e. a republic. The Hindi word for a republican form of government is “gana-tantra.” Gana is first mentioned in Rig Veda in 46 places. Its exact meaning in Vedic texts is interpreted variously, as tribes, as tribal republics or republican form of governance. Prof. Altekar of BHU wrote, “even if we grant that these were tribes, they also had a republican form of government. It can be proved beyond doubt that gana indicated a certain type of state, sharply distinguished from monarchy.” In any case, by the 6th century BCE, the association of ganas with republican states is well established in historical records. Source: A S Altekar, “State & Government in Ancient India” R. S. Sharma, “Aspects of Political Ideas and Institutions in Ancient India” K. P. Jayaswal, “Hindu Polity” Picture Credit:"
