snippet_key,hook,explanation
499,Which of these incidents at Rameswaram is not part of Valmiki Ramayana?,"Rama is believed to have consecrated a Shivalinga at Rameshwaram before crossing the ocean; and in some accounts while returning with Sita. These are not part of Valmiki Ramayana. In fact, many of the accounts of Rama’s stay at Rameshwaram are not part of Valmiki Ramayana._x000D_ _x000D_ Vibhishana takes shelter from Rama while the sena is camping on the sea shore. Vibhishana advises Rama to seek the help of Samudra. King Sagara, an ancestor of Rama was instrumental in digging up the oceans. Therefore Samudra would help Rama, who is a descendant of King Sagara. The lord of the ocean (also referred to as Sagara) pleads helplessness as his Dharma is to be endless and he cannot become shallow for the sake of letting Rama cross. Sagara then advises Rama to take the help of Nala, the son of Vishwakarna to construct a bridge. Nala goes on to construct the bridge. Thus, the story of the squirrel, or the bricks floating when the name of Rama is written on them etc are not in the Valmiki Ramayana._x000D_ _x000D_ The Shiva Bhakti of Rama is communicated in these latter day sthala-puranas and other oral accounts. They have a positive impact and portray the unity of various traditions. They also reinforce that even avatara purushas should acknowledge the power of other devatas and pay salutations to them._x000D_ _x000D_ Picture: Rama subdues the Sagara, by Raja Ravi Varma"
500,Which of these names is not used for Rama in Valmiki Ramayana?,"The name Ramachandra is not mentioned in Valmiki Ramayana, even though it is one of the most common names of Rama. The name became popular after 10th century and especially because of Ramcharitmanas of Tulsidas. Prior to 10th century, the name Ramachandra is not used to refer to Rama. The other three names are used for Rama in Valmiki Ramayana and refer to his lineage. Raghava describes someone belonging to the dynasty of Raghu. Kakustha was a king in the Ishwaku dynasty and this name is used for his descendants. Dasarathi means son of Dasaratha. Picture: Lineage of Rama, by DK Books"
501,Sravana is not mentioned by name in Valmiki Ramayana but his story is narrated. Who was Sravana?,"After Dasaratha is separated from Rama, he narrates an incident to Kausalya. Before his marriage, Dasaratha had gone on a hunting expedition. Dasaratha had the ability to aim and shoot at a target just by hearing a sound. While in the forest, he heard a sound. It was the sound of a pot being filled by someone. Dasaratha mistook it for the sound of an elephant and shot an arrow. It hit a young tapasvi. The tapasvi was the only son of blind and frail parents and was taking care of them. The tapasvi died and Dasaratha admitted his sin to his parents. The grief stricken parents cursed that Dasaratha too would die from grief for a lost son. Dasaratha died after narrating this incident. Sravan is the name of the Tapasvi. The name is introduced in latter folklore. The tapasvi is not mentioned by name in Valmiki Ramayana. Picture: Sravan carries his blind and frail parents"
502,Which of the following objects of Sita does Lakshmana recognize?,"While Sita was being abducted, she had noticed Sugriva and other vanaras on a mountaintop. Sita then wrapped her ornaments in her upper body cloth and dropped it among them, hoping it would guide Rama in his search. When Rama tells Sugriva about Sita’s abduction, he recollects seeing a lady being abducted and realizes it was Sita.Sugriva retrieves the jewels he had carefully stored and shows them to Rama who immediately recognizes them. Rama tells Lakshmana that these are indeed Sita’s. Lakshmana then tells Rama, in iconic words. “Naham jaanami keyure, naham janaami kundale, Nupure tvabhijanami nityam paadaabhivandanaat” It translates as “Bracelets I have not seen, earrings I have not seen, I recognize the anklets, as I bowed down to her feet everyday” This is a wonderful verse expressing Lakshmana’s respect for Sita. While this is considered as part of Valmiki Ramayana, it is not included in the critical edition published by the Oriental Institute, Baroda. The incidents upto Rama recognizing the jewelry are part of the critical edition. Picture: Sketches and Songs, Instagram"
503,Who raises suspicions about Sita's character in popular Uttara Kanda?,"After Rama returns to Ayodhya and ruling from Ayodhya, he asks his friends about the views of citizens. Bhadra, who was an amuser for Rama, tells Rama about the aspersions that citizens cast on Sita. He also tells him that citizens wonder why Rama does not find this reprehensible and that they will also have to tolerate this from their wives. In popular narration, a washerman is mentioned as raising these doubts and aspersions. However, in Valmiki Ramayana it is the citizens at large who make these comments and not any washerman._x000D_ _x000D_ This incident occurs in Uttara Kanda. Most scholars agree that Uttara Kanda was a later addition. Both content and style of Uttara Kanda do not match with the other Kandas. The Critical Edition includes some portions of Bala Khanda and Uttara Khanda but many slokas have been omitted in it. This incident is included in the Critical Edition._x000D_ _x000D_ You can read more about this episode at https://www.dharmadispatch.in/culture/sita-parityaga-a-profound-analysis_x000D_ _x000D_ Picture: Sita in VanaVasa by Raja Ravi Varma"
1,"Shiva is not one among the nature deities who have primacy in Rig Veda. He is referred to in the text, but by a different name. What is he called?","Only 3 of 1028 hymns of the Rig Veda are exclusive to Rudra. They refer to his dangerous nature as the leader of Maruts and implore him not to strike with his arrows. They also emphasize his unmatched healing powers. Some scholars claim Rudra to be non-Vedic because he receives only the remainder (‘ucchista’) of the offerings to the gods. But later Vedas clearly venerate him. The Satarudriya hymn of the Yajur Veda extols him. It contains Rudra’s hundred names & forms. The Atharva Veda refers to him as Mahadeva, the ruler of all beings. The word Shiva in early Vedic texts is a general epithet for ‘auspiciousness’ in deities but starts getting synonymous with Rudra in the Brahmanas. Like for his devotees, Shiva remains an enigma for historians and Indologists._x000D_ _x000D_ Source: “Duality: The Essence of Shaivism,” Siddhant Kalra._x000D_ “Siva,” Peter Bisschop._x000D_ “Why Siva is the most mysterious of all Hindu gods,” Rohini Bakshi._x000D_ _x000D_ Picture Credit: Sara Welch, Wikimedia Commons"
2,Which of the following marks the first complete description of Shiva as supreme deity?,"The Rig Veda has scant references to Rudra. The Yajur Veda extols hundred names of Rudra. The Atharva Veda calls him Mahadev. Around 400-200 BCE, the Svetasvatara Upanishad first describes him as Supreme Lord. It calls him as the cause of the cosmos and also as one who transcends it. The Mahabharata describes Shaiva ascetics. The Ramayana has many Shiva stories especially related to Ravana as his devotee. Patanjali (2nd cent BCE) refers to Shiva Bhagvata. Thus, Shiva as a Great God appears by 200BCE to 100CE._x000D_ Scholars say that as the Shaivite tradition spread, local gods of different regions got synonymous with Shiva - Khandoba, Mailara, Mallana & Mahakaal. The Puranas (3rd cent CE onwards) start describing Shiva’s family and many of the stories we are familiar with. Different sects appear that develop a philosophy of Shaivism alongwith Bhakti or tantra ways of worship – Pasupata, Saiva Siddhanta, Kashmiri Saivism, Veerashaiva etc. To this day, his devotees continue to develop the all encompassing godliness of Shiva._x000D_ _x000D_ The picture is Verse 1.1 of the Svetasvatara Upanishad. It has one line in the middle with bhashya(commentary) above and below._x000D_ _x000D_ Source: “Duality: The Essence of Shaivism,” Siddhant Kalra._x000D_ “Siva,” Peter Bisschop._x000D_ “Why Siva is the most mysterious of all Hindu gods,” Rohini Bakshi._x000D_ _x000D_ Picture Credit: Sara Welch, Wikimedia Commons"
3,One of the earliest Shaivite worshippers were Pashupatas. Which of these popular tourist places is a Pashupata sect temple?,"Elephanta is among the top attractions for Mumbai tourists. It is a Pashupata Shaivite cave temple. Pashupata Shaivism is considered as one of the earliest sects of Shaivism. It is believed to have been founded by Lakulisha who was born near Baroda in 1st Century CE. Inscriptions near Kandivili indicate the spread of Pashupata Shaivism in the present Mumbai region by 2nd Century CE. The Kalachuri dynasty that came to power in the 6th century CE were followers of Pashupata Shaivism. They sponsored the construction of several temples and monasteries during their period. Elephanta is the grandest among them. The Sadashiva (popularly and incorrectly called as Trimurti) is the most well known deity of Elephanta. The caves of Elephanta also contain several sculptures of the manifestations of Shiva. Gajasamhara, Ardhanariswara and Gangadhara are among them. The sculpltures capture all five principles of the Pashupata Shaivism, i.e Guru, Initiation, Illusion, Shivashakti and Sadashiva. Source: Mumbai Beyond Bombay, Suraj Pandit. Picture Credit: ASI"
4,A famous western author discovered a Shivling while scuba diving. It is now part of the ancient Triconamalee temple in Sri Lanka. Who is this author?,"In 1956, Arthur C Clarke was diving off the coast of Trinconamalee in Sri Lanka. He found artefacts from the original Shiva temple of the Chola period, believed to have existed from atleast 3rd Century CE and perhaps from much earlier. He also found remnants of an underwater temple. The Shiva Lingam that he recovered is now consecrated and worshipped in the Koneswaram temple in Trinconamalee. His travel book ""The Reefs of Taprobane"" discusses his experience._x000D_ _x000D_ Source: ""In the Footsteps of Rama,"" Vikrant Pande and Neelesh Kulkarni._x000D_ _x000D_ Picture Credit:"
5,"This Indus Valley seal is considered by many historians as ""Proto Shiva."" There are other differing interpretations. What is this seal called?","John Marshall who oversaw the excavations at Harappa and Mohenjo Daro concluded that this seal showed proto-shiva worship by Harappans. The seal represents a male in yogic posture, buffallo horn head-dress, animals around, an antelope and possibly an erect penis. There have been other challenges to this interpretation. Some have even claimed this is a goddess. The basics of Marshall's interpretations are still persuasive. The similiarities between the deity - for he seems no ordinary man - and certain attributes of the later-day Shiva remain striking. Artefacts of horned deity appear in other Indus Valley sites. This indicates that the worship of a horned deity goes back to early Harappan phase. Source: ""A History of Ancient and Early Medieval India,"" Upinder Singh. Picture Credit: Wikimedia Commons"
6,This shivaliga is an archaeological find from an ancient site. Where was this found?,"Among the mature Harappan antiquities recovered from Kalibangan is the Shivalinga. It is complete with the pitha or base. It is perhaps the most important antiquity from Kalibangan as it contributes to the controversial question of Shiva worship in the Indus Valley civilisation. The excavation was conducted between 1960 and 1969 by BB Lal and others. However, the official ASI report of the excavation with the photograph of the Shivalinga (Part 2) was published only in the year 2020. Prof BB Lal expresses his frustration at ASI denying him access to drawings to complete the report in 1973. While presenting the first volume in 2003, he says, ""in presenting this report to readers, so many years after the excavations, we feel really small, nay, even ashamed."" Source: ""Kalibangan: Its Periods and Antiquities,"" Madhu Bala in ""Indus Civilization Sites in India - New Discoveries,"" edited by Dilip K. Chakrabarti. ""Excavations at Kalibangan, Parts I and II,"" ASI. Picture Credit: ASI"
7,Jyotirlingas are the most sacred of Shiva pilgrimage sites. Which of these states has the maximum Jyotirlings?,"There are twelve Jyotirlngas across India. Jyotirlingas are places where Shiva appeared as an endless column of light or as Lingodbhava. Puranic stories describe how Vishnu and Brahma both tried to reach the extremes of the column of light and failed. The lingas in these places are not man made and Shiva is believed to have manifest himself. The first written reference to Jyotirlingas appears in Shiva Purana (approximately 12th CE). Maharashtra has three of them, at Triyambakeshwar, Bhimashankar and Grishneshwar near Ellora. Madhya Pradesh and Gujarat have two each. Surprisingly, Varanasi is the only Jyotirlinga in Uttar Pradesh. Kedarnath, Srisailam (Andhra), Baijnath (Jharkhand) and Rameswaram (Tamil Nadu) make up the rest of the Jyotirlingas. Assam claims Bhimashankar in their State as a Jyotirlinga. Maharashtra too claims that it hosts 5 Jyotirlingas. Source: Various Picture Credit: K Venkatachari"
8,Kankhal near Haridwar in Uttarakhand is tied to a life event of Shiva. That life event gave rise to a popular group of temples. Which is this temple group?,"Kankhal is where Sati, wife of Rudra, killed herself since her father Daksha humiliated both her and Rudra. In fury, Rudra would behead Daksha, and commence the Tandava carrying Sati in his arms. To stop the destructive Tandava, Vishnu cut the body of Sati to pieces with his Sudarshan Chakra, hoping this would stop Rudra's Tandava. The body pieces of Sati fell in 51 locations across the Bharatavarsha and these are celebrated as Shakti Peethas. There are varying numbers assigned to Shakti Peethas, but 51 or 52 is commonly accepted. The site of Yagna is in Kankhal close to Haridwar in Uttarakhand. It is set on the banks of a Ganga canal. There is also a Shitala devi temple nearby. The picture is of the Daksheshwara temple in Kankhal. Source: ""The Sakta Pithas,"" D. C Sircar Picture Credit: SR Ramanujam"
9,This quaint temple is a Vishnu temple. It is connected to a life event of Shiva. Which is this event?,"Triyugi Narayan is near Kedarnath in Uttarakhand. Sati, in her next birth, is believed to have done penance to marry Shiva in Gauri Kund, which is the starting point for Kedarnath pilgrimage. They were married in Triyugi Narayan. Vishnu performed the role of the brother of Parvati in the wedding and is the presiding deity of the temple. The remnants of the celestial fire of the wedding are believed to be burning in the Havan even today. The fire has seen three Yugas and therefore the temple is called Triyugi Narayan. Source: Uttarakhand Tourism Picture Credit: SR Ramanujam"
10,Which of the following works of Kalidasa is based on a family member of Shiva?,"Kalidasa (5th cent CE) wrote Kumarasambhava or the Birth of Kumara. One of the names of Kartikeya, Shiva’s elder son (considered as younger son in South India) is Kumara. The story of Kumara is first described in the Mahabharata. It narrates the story of his birth as well as his consecration as the general of the armies of the gods. He is more associated with the defeat of Taraka and many more. Kalidasa borrows the birth story and makes it an epic poem. Kumarasambhava is a rich source of early Shaivism in its own right._x000D_ _x000D_ Source: “Siva,” Peter Bisschop._x000D_ _x000D_ Picture Credit:"
11,Which community of Shiva worshippers wears a Linga around their neck?,"Lingayats are a large Shaiva sect in Karnataka and also have a notable presence in Maharashtra. The sect was founded in the 12th century by Basavanna. The term Veerasaiva is used for Lingayats. It denotes a time when they had to defend their faith with valour._x000D_ _x000D_ They wear Linga stones obtained from the Pathalganga river near Srisailam around their neck. Lingayats wore the Linga in open defiance of Jains who opposed them. These lingas came to be called pranalingas since they defended the faith with their breath. The Lingas are preserved in little caskets made of wood or silver. They are commonly called Ishtalinga now._x000D_ _x000D_ Srisailam is the Jyothirlinga of Lord Mallikarjuna and the Shakti Peeth of Goddess Bharamaramba. Srisailam is also one of the five principal mathas of the Lingayats._x000D_ _x000D_ Source: ""Temples and Legends of Andhra Pradesh,""N. Ramesan._x000D_ ""The Religions of India: A Concise Guide to Nine Major Faiths,"" Roshen Dalal_x000D_ _x000D_ Picture Credit: Outlook India"
12,Which manifestation of Shiva combines both Shiva and Shakti?,"_x000D_ _x000D_ Ardhanariswara represents the blending of force and grace that contributes to the creation of life. They are complementary and not contradictory._x000D_ _x000D_ Once the sage Bhringi was very devoted to worshipping Shiva. He was so devoted that he refused to worship Shakti. Shiva wanted to correct his views and show that both him and Shakti are one only. Shiva shared his body with Shakti. The sage now realized that Shiva and Shakti are one only._x000D_ _x000D_ This beautiful bronze deity is in Chennai Egmore museum._x000D_ _x000D_ Source: ""Manifestations of Shiva,"" K. Venkatachari_x000D_ _x000D_ Picture Credit: K Venkatachari_x000D_ SR Ramanujam"
13,Kailash and Amarnath Yatras are well known Shiva pilgrimages. Shrikand Mahadev too reaches a staggering height of 5227 mts. Where is this Yatra?,"The Shrikand Mahadev yatra is in Himachal and starts near Nirmand, which is on the Sutlej river. It reaches a staggering height of 5227 mts. Source: Himachal Pradesh Tourism Picture Credit: Zee News"
14,"Chidambaram in Tamil Nadu is a famous Shiva temple. It is one of a group of five temples, each of which represents one element of nature. Which element does Chidambaram represent?","Chidambaram represents space or Akasa. The other four temples in this group are Kancheepuram, Thiruvannamalai and Thiruvanaikovil (Tamil Nadu) and Sri Kalahasti (Andhra Pradesh). They represent Earth, Fire, Water and Air respectively. Collectively they are called Pancha Bhootha Sthalas._x000D_ _x000D_ Nataraja is the manifestation of Shiva depicting the cosmic dance of destruction and creation. The temple contains the deity of Nataraja in the dancing form. To the right of Nataraja is the Akasa Linga or space that is invisible. It is separated by a curtain that is opened for viewing. Shiva and Parvati are believed to have emerged from this space. It is also supposed to represent the creation out of nothing._x000D_ _x000D_ Source: ""Immortal India, Volume I,"" J.H. Dave._x000D_ ""Chidambaram and Nataraja,"" B.G. L Swamy_x000D_ _x000D_ Picture Credit: SR Ramanujam"
204,"Chakia Purva, outside Ayodhya, is one of the important places in Ram's journey. What is its significance?","Chakia Purva is a village where Rama camped on his first night outside Ayodhya in exile. The villagers of Ayodhya were determined to follow him. Before Sunrise Rama left quietly leaving false tracks in a different direction. That is why the place is called Chakia, referring to chakia diya, i.e he misguided them. The village is to the east (Purva) of the campsite. Source Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni. Picture Credit"
205,Rajapur village near Chitrakoot has an important connection with Ramayana storytelling. What is its significance?,"Rajapur is the birthplace of Tulsidas. He started writing Ramacharitramanas in the year 1574 AD. Portions of the original manuscript are preserved in the home of descendants of Tulsidas' disciples._x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni._x000D_ Chitrakoot, UP Tourism_x000D_ _x000D_ Picture Credit_x000D_ Chitrakoot, UP Tourism"
206,Prayagraj is one of the sites of Rama's journey. It is also a location of Kumbh Mela. Another site along Rama's journey also hosts a Kumbh Mela. Which one is it?,"Nashik is one of the four locations of Kumbh Mela. It is also the site of the disfiguring of Surpanakha and the site of Sita's abduction._x000D_ _x000D_ Haridwar and Ujjain too host a Kumbh Mela. Kumbakonam in Tamil Nadu hosts a Kumbh like festival every 12 years. However, none of these towns are part of Ramayana milestones._x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni._x000D_ _x000D_ Picture Credit_x000D_ https //indianculture.gov.in/intangible-cultural-heritage/social-practices-rituals-and-festive-events/kumbh-mela"
207,One of the major cities of India has a Linga made of sand. It is also believed to be the location which Rama and Lakshmana visited while searching for Sita. Which is this town?,"_x000D_ Walkeshwar or Walukeshwar refers to a lingam made of Walu or sand. At Walukeshwar Rama shot an arrow into the ground which created a water tank. Thereafter, Rama scooped some sand and made a linga which has hardened over the years. Walkeshwar is in Malabar Hills in Mumbai adjacent to the Governor's Bungalow. It is a quaint location in an otherwise modern residential area._x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni._x000D_ _x000D_ Picture Credit_x000D_ www.edwinlordweeks.org.The-Temple-And-Tank-Of-Walkeschwar-At-Bombay"
208,"What is the form in which Yedeshwari, who is a part of Ramayana, is worshipped in ghatshila, near Sholapur in Maharashtra?","_x000D_ Parvati appeared before Rama in the form of Sita, looking to deceive him. The rock in which she stood is called ghat shila. When Rama recognized her as Parvati and prostrated before her, she instructed Rama to go further south and that he will find his objective. The rock in which she stood is worshipped as the deity._x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni._x000D_ _x000D_ Picture Credit_x000D_ _x000D_ www.facebook.comShreeYedeshwariDeviYermala"
209,Suribhan is a small town near Belgavi and Hubbali in Karnataka and has a prominent place in Ramayana. How is it connected to Ramayana?,"Shabri ran away from her wedding to save the lives of several animals which were earmarked for sacrifice during her wedding. She took shelter in Pampa Sarovar. Matang Rishi was using the Sarovar till then. His disciples were not comfortable with Shabri, a woman, sharing the area with monastic disciples. However Matang Rishi realized that Shabri has been blessed by Vishnu himself. He requested her to move to Suriban (Surevan) and promised that Vishnu in the avatar of Rama would visit her and share her food. He also gave her the important task of pointing Rama to Pampa Sarovar where he would find Sugreeva._x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni._x000D_ _x000D_ Picture Credit_x000D_ karnatakatravel.blogspot.com201201shabari-kolla"
210,Which of the following places is associated with Kishkintha?,"_x000D_ _x000D_ Hampi is believed to be the capital city of Kishkintha from where Vali and Sugreev ruled. Hampi has several temples associated with the Ramayana epic and was the capital of the Vijayanagara empire._x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni._x000D_ _x000D_ Picture Credit_x000D_ _x000D_ www.karnatakatourism.org"
211,Reclining deities of Rama are not common. Rama is normally shown in standing posture. One of the following neighborhoods hosts a temple with a reclining Rama deity. Which is it?,"The Adi Jagannatha temple in Tiruppullani near Rameswaram has a deity of reclining Rama. This is the place where Rama, on the advice of Vibishana, lay down on darba bed and prayed to Samudra raja to show a way towards Lanka. Thus, the deity is called Dharbhasayana Ramar._x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni._x000D_ _x000D_ Picture Credit_x000D_ sadagopan.org"
212,This famous temple has 22 wells inside the temple. Devotees pour water from each of them before taking darshan of the deity. Where is this temple?,"There are 22 tirthas in the form of wells within the Ramanathaswamy temple in Rameswaram. Devotees drench themselves with the water from each of the tirthas before they take darshan. Each tirtha is connected to the Ramayana Itihaasa._x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni._x000D_ _x000D_ Picture Credit_x000D_ Ramanujam SR"
213,Divirumpola is a location in Sri Lanka. it is connected with a legendary event of Ramayana. What is this event?,"Divirumpola is the site where Sita met Rama after the war. This is also the place where the Agni Pareeksha of Sita was conducted. A stupa is built over the spot of Agni Pareeksha. A platform commemorates the place of Agnipareeksha. Divirumpola means oath at the rice fields. A wooden sculpture of Hanumanji carved out of a single mango tree is present here._x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni._x000D_ Ramayana in Lanka_x000D_ _x000D_ Picture Credit_x000D_ _x000D_ www.flickr.comphotoslakpura"
214,The science fiction writer Arthur C Clarke discovered a Shiva Lingam while diving off the coast of this city. This Lingam is now worshipped in a famous temple in the city. Which is this city?,"Arthur C Clarke, while diving off the coast of Trinconamalee found artefacts from the original Shiva temple of the Chola period. He also found remnants of an underwater temple. The Shiva Lingam is now consecrated and worshipped in the Koneswarama temple._x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni._x000D_ _x000D_ Picture Credit"
215,Unawatuna (Rumasalla) is a location in Sri Lanka connected with the Ramayana itihaasa. What is the event that it is associated with?,"Unawatuna is supposed to have vegetation unlike that of the rest of Sri Lanka, but resembling those of Himalayas. The rocks are also supposed to emit a peculiar sound when knocked, unlike that of other places in Sri Lanka. The entire hill is supposed to have plants with medicinal properties which are used even now for making traditional medicines. It is believed that this is the Sanjeevani mountain that was thrown away after resuscitating Lakshmana. The name Unawatuna also means ""that which slipped between the fingers."" There is another belief that this is one of the spots where parts of the Sanjeevani mountain fell while being carried, similiar to Mani Parvat in Ayodhya._x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni._x000D_ Ramayana in Lanka_x000D_ _x000D_ Picture Credit_x000D_ Ramayana Tirtha"
216,What is the significance of Bijethua Hanuman Mandir in Ayodhya district in the Ramayana itihaasa?,"Bijethua is the place where Hanuman ji stopped to quench his thirst while on the way to bring Sanjeevini from Himalayas. In this place Hanumanji is supposed to have killed the son of Maricha, Kalnemi. He had been sent by Ravana to distract Hanumanji and ensure that he fails to bring the Sanjeevani back._x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni._x000D_ _x000D_ Picture Credit_x000D_ www.facebook.comBijethua-Mahaveeran-149874771808344"
217,Bithoor is a city near Kanpur on the Ganges river. It has several important linkages to ancient and modern history. What is its connection to Ramayana?,"Bithoor is rich in history. It is the location of the Valmiki Ashram. Luv and Kush are believed to have been born here. Historically, Bithoor is where NanaSaheb Peshwa spent time in his exile. It is the location of the start of 1857 Indian war of independence where 300 Britishers were slain. Rani Jhansi grew up in Bithoor and Tantya Tope taught her at Bithoor._x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni._x000D_ UP A to Z, UP Tourism_x000D_ _x000D_ Picture Credit_x000D_ UP A to Z UP Tourism"
218,What is the significance of Shringaverpur in Ramayana?,"Shringaverpur is situated on Allahabad-Lucknow road, said to be once the kingdom of Nishadraj (King of Boatmen). Lord Rama travelled till here in his chariot and dismissed his charioteer here. Sringaverpur appears to be the confines of civilisaion and after this point, Rama's journey was through forests and on foot. There is a platform on the bank of the river Ganga, Ramchaura, believed to be the place where Lord Ram stayed overnight while proceeding to his exile. His were washed by Nishadraj before he carried them across the river on his boat._x000D_ _x000D_ Source_x000D_ UP A to Z UP Tourism_x000D_ _x000D_ The Geography of Rama's Exile, F.E Fargiter, Journal of the Royal Asiatic Society_x000D_ _x000D_ Picture Credit_x000D_ UP A to Z UP Tourism"
141,Anandpur is one of the five Takhts of the Sikhs. Several politically significant events took place here. Takht Keshgarh Sahib in Anandpur marks a seminal event in Sikh history? Which of these events is it?,"Anandpur was the site of anointment of Punj Piaray (Five Choosen Beloved Ones). They volunteered to be martyrs when Guru Gobind Singh wanted to test the congregation. They were later on administered amrit by Guru Gobind Singh and declared as Khalsas. The Khara Prasad is always offered to the Panja Pyaras first. Guru Gobind Singh also founded the Khalsa Panth in Anandpur. In the year 1689, Rani Champa of Bilaspur (present day Himachal Pradesh) requested Guru Gobind Singh to establish a new town as the capital of the Sikh state and also to build forts for the defence of the State. Guru Gobind Singh acceded to the request and built a new town and five forts in the vicinity. In modern history, Anandpur is also the site of the Anandpur Sahib resolution of the Shironmani Akali Dal in 1973 which led to the political movement in Punjab. Anandpur also celebrates Hola Mohalla every year around Holi. Around 20 lakh people gather for the celebration which also marks the congregation of Nihangs from all over India. Takht Kesgarh Saheb is one of the five Takhts or seats of authority in Sikhism. Source: Sikh Shrines in India, G.S.Randhir Anandpur Sahib, Harjinder Singh Dilgeer Picture Credit: Navtejpvs Flickr Sikh Inside Facebook"
142,Rewalsar is on a picturesque mountain top and on the banks of a lake. Guru Gobind Singh united several hill rulers against a common enemy at this site. The site is also sacred to another religion. Which religion is it?,"Rewalsar is the location of the conference of hill rulers of present day Himachal Pradesh. They feared the Mughal army. At their request Guru Gobind Singh presided over a conference of the hill rulers in Rewalsar. He extracted a promise from them that they would stay united and would not accept supremacy of Mughal rulers in any manner._x000D_ _x000D_ Buddhists venerate Rewalsar as the location where he emerged unharmed from an immolation attempt. The daughter of a king had fallen in love with Padmasambhava. The enraged king attempted to burn both Padamashabhava and his daughter alive, but the pyre had turned into a lake from which both emerged alive seated on a lotus. Padmasambhava is believed to have flown from Rewalsar lake to Tibet._x000D_ _x000D_ Rewalsar is also the location where Rishi Lomas, who is mentioned in Skanda Purana, meditated on Shiva._x000D_ _x000D_ Two small grassy islands float within the lake and these are considered to be divine manifestations._x000D_ _x000D_ Source: Anandpur Sahib, Harjinder Singh Dilgeer_x000D_ Buddhist Monasteries of Himachal, OC Handa_x000D_ Mandi Gazatteer, 1904_x000D_ _x000D_ Picture Credit: RTPR9 Wikimedia Commons"
143,This Gurudwara was once a residence. It marked the stay of Guru Sri Harikishan when he visited Delhi. Which Gurudwara is this?,"Bangla Sahib was once the property of Raja Jai Singh of Amber (Jaipur) where Guru Harikishan stayed._x000D_ _x000D_ Guru Sri Harkishan was appointed as the eight Guru even though he was only five years old. His detaractors including his elder brother complained to Aurangazeb who summoned Guru Harkishan to Delhi. Raja Jai Singh took the responsibility of persuading Sri Harkishan to Delhi. He also got an assurance from Aurangzeb that the Guru would stay with him in his bungalow till the succession issue was satisfactorily addressed._x000D_ _x000D_ Guru Harkishan spent most of his time in Delhi serving the sick and destitute and won many admirers. He healed people who were afflicted with small pox during that time, but he himself succumbed to the infection when he was only ten years old._x000D_ _x000D_ Source: Sikh Shrines in India, G.S.Randhir_x000D_ _x000D_ Picture Credit: Nimit Nigam Wikimedia Commons"
144,This lakeside Gurudwara is one of the holiest pilgrimages of Sikhism and is accessible only through a trekking trail. Where is this?,"Hemkund is a special Gurudwara. This is the place where Guru Gobind Singh is supposed to have medidated in his earlier life. In his own words he says ""I was busy performing penance on the hills of Hemkunt where seven peaks are prominent. The place is called Sapt Shring where King Pandu had performed Yoga."" The location was identified only in 1930s._x000D_ _x000D_ Hemkund is in the Garhwal Himalayas and adjoins the Valley of Flowers which is a very popular hiking and nature destination. Hemkund is accessible only by a steep hiking trail. The roadhead from Haridwar to Badrinath branches off towards the Hemkund hiking trail after Joshimath._x000D_ _x000D_ Source: Sikh Shrines in India, G.S.Randhir_x000D_ _x000D_ Picture Credit: Hemkund Sahib Gurudwara Facebook"
