snippet_key,hook,explanation
635,Mukasura tries to attack Arjuna. In what form does he appear before Arjuna?,"Mukasura tries to attack Arjuna in the form of a wild boar. At the same time, Shiva, along with Parvati and his bhutas come in the form of hunters to bless Arjuna. They hunt the same boar. Arjuna shoots at the boar and so does Shiva. Arjuna tells the hunter that it is his place of Tapas and the hunter should not be there. Arjuna hits the hunter on his head with his sword. The sword breaks on hitting the hunter’s head. The hunter is not hurt. After the hunter overwhelms Arjuna he reveals his forms as Shiva and gives him the Pasupatastra. Although not in the original there is another story. Arjuna had actually got a Shivalinga consecrated there. He was doing Puja to the Shivalinga but the flowers he was offering were going to the hunter instead. He then realizes that the hunter is Shiva. Arjuna goes to Indraloka and returns blessed with weapons from Varuna, Yama and Indra."
636,How did the Pandavas spend their 12 years in exile?,"Different sages visit Pandavas while they are in forest. Yudishtira seeks advice from all the sages. The Pandavas also visit several tirthas and the sages they meet tell them several stories. Some of the stories narrated to them are Nala Dhamayanti, Savitri and Satyavan, Dharma Vyadha etc. These stories instruct Pandavas about how they should conduct themselves in adversity. From the story of Ramayana, they are told that Rama did not hold any grudge against the world even though he was denied of all the opportunities for no fault of his. He did not lose the stability of his mind. Therefore Pandavas should not lose wisdom (Viveka) in any circumstance."
637,Gosha Yatra means visiting the cow herd village. What does it also suggest?,"After Pandavas have left for the forest, Duryodhana starts feeling bored. Till then his mind was obsessed with how to hurt Pandavas. Karna tells Duryodhana that he knows where Pandavas are living. Let us go and visit them and show off our wealth to them. He says let us call it as the Gosha Yatra, which means cowherd village yatra. It also suggests that they will do a show-off. Duryodhana says he will ask his father for permission. Karna prevents him from telling his father. He says tell your father that we are just going for a count of the cows. With this excuse Kauravas go on the Gosha Yatra."
638,Who takes Kauravas as captive near the cowherd villages?,Kauravas go to the cow herd village and get drunk. They demand alcohol from the villagers and beat them up. They camp around a lake and watch Gandharva women who were taking a bath there. The Gandharva men beat them up. Some of the Kauravas are caught by the Gandharvas.
639,Which of the Kauravas ran away from the gandharvas?,Karna gets scared and escapes by getting into Vikarna’s chariot.
640,What does Yudishtira want to do when he learns of the Gandharvas capturing Kauravas?,"Yudishtira is nearby and wants to help the Kauravas. Arjuna and Bheema get upset and tell Yudishtira that what the Gandharvas did is what we should have done when Draupadi was being shamed._x000D_ _x000D_ यदस्माभिर्नुष्ठेयं गन्धर्वैस्तदनुष्ठितम् ॥महाभारतम्-३-२३१-१५॥_x000D_ _x000D_ Yudishtira says that he is the oldest and the society should respect us brothers as one even if we have divisions within us. He says please go and protect the Kauravas._x000D_ _x000D_ The Pandava brothers rescue Kauravas who feel humiliated that they were rescued by Pandavas. They have lost their face again. When they return, Karna mistakenly thinks that Kauravas had beaten the Gandharvas and congratulates them. This shames Kauravas even more."
641,The fragrance of a flower overwhelmed Draupadi. What is the name of the flower?,"In Kamyaka-vana Draupadi gets a nice fragrance from a nearby place. It was coming from a flower called Sougandhika. Bheema immediately says he will go and get the pushpa. He follows the fragrance. He encounters a huge, but frail monkey which was actually Anjaneya. Its tail was spread on the path. In our tradition we should not cross over another person. So Bheema tells the monkey why don’t you move the tail a bit. Anjaneya refuses to and says that I am tired and why don’t you move it on your own. Bheema thinks lightly of the monkey and tries. He is unable to do it. The tail of the monkey will not move. Bheema says I am the son of Vayu and Hanuman’s brother. Anjaneya pretends ignorance. Eventually Anjaneya reveals his true form and also shows Vishwarupa. He promises to help Bheema whenever needed."
642,"Who appears in the form of an invisible voice that ends up killing Arjuna, Bheema, Nakula and Sahadeva?","One day, Pandavas grow very tired and thirsty. Yudishtira asks Nakula to go to a lake and fetch water. He hears a voice that says, “unless you answer questions asked you cannot touch the water.” Nakula does not pay heed to the voice and drinks water. He falls dead right in front of the lake. Next Yudishtira sends Sahadeva who sees his dead brother. He hears the same voice and ignores it and dies too. Arjuna too goes and same voice warns hi. Arjuna starts shooting arrows at the direction of the voice. He also dies. Bheema also meets the same fate. Finally Yudishtira also goes. When Yudisthira hears the voice, he controls himself and starts answering the questions. The voice becomes visible and shows up as a Yaksha. All the brothers are revived from their death and the Yaksa reveals himself as Yudishtira’s father, Dharma."
643,Who is the unknown voice which asks questions to Pandavas?,Yakshas are divine beings with special powers.
644,What is mightier than the earth?,Mother fulfils all the desires and gives birth and hence she is mightier than earth.
645,What is faster than the wind?,The thoughts and the imagination of the mind is varied. It shifts from one idea to another very quickly.
646,What is taller than the sky?,Father is compared to the sky and hence you are bound between the sky and earth.
647,What is the most numerous in humans?,Human beings have many worries irrespective of their age. Hence Yudhisthira says worries are the most numerous thoughts in the human mind.
648,What is the greatest wealth?,To maintain health and prosperity and to use knowledge in the right way wisdom is essential. Hence it is the greatest wealth.
649,What is the best among all the comforts?,When we are content then you will be happy and comfortable.
650,Which of his brothers does Yudhistira choose to come back to life?,Yudhisthira considered Madri as his mother also along with Kunti. He wanted one son of Madri also to be alive hence he chose Nakula.
651,What is the second boon Yudhisthira asks?,Pandavas had to spend one year without being recognised hence he asked for the above boon.
652,Which kingdom do they go to during Agyatvasa?,"They went to the Matysa kingdom as the king Viratha who ruled there, was very Dharmic."
653,What role does Yudhisthira take up in agyatavasa?,He took up this role and taught king Virata the board games.
