snippet_key,hook,explanation
108,"""Sapta Matrikas"" refers to worship of seven Devis, often in a single slab. This archeological find represents one of the earliest possible evidence for this form of worship. Which period is it traced to?","_x000D_ _x000D_ A seal from Mohenjodaro shows in its top right corner a schematised figure with a long pigtail and horned head-dress. It stands in between the trunks of a tree and is fronted to the left by a kneeling supplicant who is followed by an animal, possibly a unicorn. The lower panel shows a row of seven standing figures identical to the figure standing inside the trunks of the tree. Some kind of personification of a tree deity can certainly be envisaged in this case. Furthermore, the row of seven deities suggests the concept of Saptamatrikas or ""seven mothers"" known to Hinduism, and thus the tree deity itself is likely to be a female deity. Several mother Goddess images have also been unearthed in Harappan sites._x000D_ _x000D_ Saptamatrikas are common across India. In Kerala temples, Saptamatrikas are also depicted as a set of small discs on a stone platform. The second picture is an example from Sri Chandramouleeshwara temple in Udupi, just opposite the famous Udupi Sri Krishna temple. Each of the circular discus in the bottom row represent one of the mothers._x000D_ _x000D_ Source: Archaeology and World Religion-Routledge (2001) DK Chakrabarti_x000D_ _x000D_ Picture Credit: Harappa.com_x000D_ _x000D_ S.R. Ramanujam"
109,In Baghor in Madhya Pradesh a unique form of Devi worship has been discovered from archeological remains. The practice continues in almost the same form even at present in the nearby regions. This marks a really long record of worship. How far back is the practice dated?,"_x000D_ Baghor is within 100 kms of Ganga and very close to Prayagraj. In 1982, a team of archaeologists found a heap of discarded stones on a circular rubble platform. In the middle of the rubble was a bright stone with concentric triangles, but broken. They found most of the broken pieces near the rubble itself. When the workers saw the unusual stone they dropped the tools and stopped digging. ""This is our Devi!"" they said. The excavating team did not take them seriously. But the local people too immediately recognised the rubble and the stone as their Devi. One was upset that the digging team had broken the stone. When they told him that they had actually dug this out and it is ancient, he immediately fell on the ground and did a pranam to the stone. _x000D_ The site watchman took the team to his house. He had built a small shrine for Devi near his house which looked exactly like the one they had discovered. A sandstone rubble; a bright stone with concentric triangular pattern in the middle. Then the team also saw a temple called Kerai ki Devi which had a similar form of worship. As they looked around, they saw more and more of similar forms of worship in the area. _x000D_ The team then recognised the significance of what they had found. They had known that the Baghor site is very ancient. It belonged to a period between two other layers which had been dated. This gave a time period of 9000 BC to 8000 BC to the Devi shrine. A practice of worship that was prevalent 11,000 years ago and which continues till date. _x000D_ The picture that you see here, with the answer, is the present day shrine, which looks remarkably similar to what was unearthed. _x000D_ Source: Archaeology and World Religion-Routledge (2001) DK Chakrabarti. _x000D_ Interview with Prof Jagannath Pal, Ex Allahabad University _x000D_ Antiquity. An Upper Paleolithic Shrine in India? J.M. Kenoyer, J.D. Clark, J.N.Pal, G.R. Sharma _x000D_ Picture Credit: J.M. Kenoyer _x000D_"
110,Devi Sukta is the earliest literary reference to Devi as the supreme master of the universe. Where is this from?,"The Devi Sukta is the first literary evidence of Devi worship and is in the tenth mandala of Rig Veda. This is one of the rare hymns of Rig Veda that are in first person (Indra is the speaker in other first person hymns)._x000D_ _x000D_ Devi Sukta concludes by saying_x000D_ _x000D_ "" I myself blow forth like the wind_x000D_ Grasping all living beings_x000D_ Beyond heaven, beyond this earth_x000D_ Such I have become through my greatness""_x000D_ _x000D_ It is generally believed that the Vedas had a male centric pantheon of Gods like Indra or Varuna with Goddesses shown mostly as consorts like Usha or Prithvi. Devi worship is also widely said to be non Vedic in origin. Yet the Rig Veda characterizes the Goddess as the ""sovereign"" divinity._x000D_ _x000D_ Source: Devi Sukta. Kshitish Chandra Chatterjee._x000D_ _x000D_ When Devi Comes home. Bibek Debroy and Anuradha Goyal._x000D_ _x000D_ Picture Credit: Ms Sarah Welch. WikiCommons."
111,"The glory of Devi is described in Sri Durga Saptha Sathi. This is known as Sree Devi Mahatmyam in South India and as Sree Chandi or Chandi Path in eastern India, especially Bengal. These are a part of a book from a larger corpus. Which text is this?","The nine days of worship of Devi in her three aspects of Kali, Lakshmi and Saraswati has its base in Markandeya Purana. It consists of 700 mantras. It talks about Devi overwhelming asuras like Madhu-Kaitabha, Mahishasura and Shumba-Nishumbha. It was narrated by Rishi Sumedhas to King Suradha and trader Samadhi, who had lost their kingdom and wealth respectively, and who had sought remedy for their sorrows. _x000D_ This is one of the most important books for Devi devotees. The very presence of this book in the house is considered to have the power to ward off all evil spirits. In ancient days the faithful ones carried this book with them during long journeys to ward off all dangers. _x000D_ Source: Glory of the Mother. Chinmaya Mission. _x000D_ Picture Credit: Gita Press _x000D_"
112,Circular Yogini temples are well known in eastern India.They are open to the sky and Yoginis are worshipped in groups. What is the most common number of Yoginis?,"The most common number is 64. The Chausat Yogini temples, considered to be associated with tantric sects, are found in eastern India. The most well known are in Bhedaghat (near Jabalpur), Hirapur (near Bhubaneswar) and Mitaoli (near Gwalior). The circular Mitaoli temple is popularly considered as an inspiration for the Parliament building, though there is no firm evidence for it. The simplest and common usage of the term Yogini is as the female counterpart of Yogi. She is a woman who follows the path of yoga bodily and spiritual discipline. They are also often interpreted as sorceress who are feared. The picture is of Mitaoli temple near Morena and Gwalior in Madhya Pradesh Source: The Yogini Temples of India. Vidya Dehejia Picture Credit: S R Ramanujam"
113,Raj Jat is a three week 290 km long pilgrimage in worship of Devi. She is supposed to move to her in laws home in the hills during this journey. Which State of India is it in?,"Raj Jat is the ""Royal Procession"" of the goddess Nanda Devi through the mountains of Uttarakhand. It is over a duration of 19 days and is conducted every 12 years (though not always). Goddess Nanda Devi leaves her home at Nauti near Karnaprayag and travels through Roopkund to her in law's home at Hom Kund at a height of 5200 mts. A sheep leads the procession and rests beside the Goddess's palanquin during the intervening campsites. _x000D_ Interestingly, Mahalaya, which marks the commencement of Durga Puja, is interpreted as the great journey in Bengal. It is the journey of the Devi from Himalayas to Her father's house. In Bengal and other eastern parts of India, Durga Puja is celebrated as the homecoming of Maa Durga and Her children to Her maternal house, ""maika."" _x000D_ Source: Nanda Raj Jat: Mahakumbha of Uttaranchal. Rakesh K Maikhuri et al. _x000D_ Picture Credit: vaibs_14oct flickr.com _x000D_"
114,What is Navapatrika form of Devi worship? In this picture you can see the Navapatrika being carried.,"The navapatrika ceremony of Durga Puja personifies the vegetation spirit of Devi. Nine leaves of various plants are bound together and worshipped as Devi. The nine plants are plantain tree, colocasia, turmeric, barley, wood apple, pomegranate, asoka, mana and paddy. Each plant represents a Devi. These nine forms of Devi can be described as Navadurgas. _x000D_ Source: Jitendra Nath Banerjee. The Evolution of Hindu Iconography _x000D_ Picture Credit: India Scanner _x000D_"
115,Shitala is one of the forms of Devi. What does she represent and why do people worship her?,"Shitala devi is invoked to ward off diseases. She is particularly invoked to seek a cure from small pox even as her anger can bring it on. Sitala Devi is revered in Bengal and north India in general and small pox is referred to as her grace. Devi is also worshipepd as Mariamma in Tamil Nadu. Scholars opine that worshipping Sitala and to pay attention to what she represents provides oneself with a more realistic and less fragile view of life. This makes the inevitable outburst of diseases or tragedy less devastating. The picture is that of Shitala Devi in Mahim, Mumbai. Though it is only a niche within the much older and larger Radha Rukmini complex, the temple is known as Shitala Devi temple. Source: Animals and Hinduism - Nivedita Krishna Hindu Goddesses. David Kinsley. Picture Credit: S R Ramanujam"
116,Chaitra Navaratri is observed in spring (March/ April) and is as important as the Sharada Navratri celebrated in Sep/Oct. The Chaitra Navratri also coincides with another major festival day. Which day is this?,"It is also known as Rama Navratri because the ninth day of this festival is also celebrated as Rama Navami, the day Shri Rama was born in Ayodhya in Treta Yuga._x000D_ _x000D_ In some parts like Himachal Pradesh and Rajasthan Vasanta Navratri is more popular than Sharada Navratri. The beginning of the Chaitra Navratri is also the new year day, Ugadi in Andhra and Karnataka, as Gudi Padwa in Maharashtra and Navreh in Kashmir._x000D_ _x000D_ The picture is a celebration of Chaitra Navaratri in Mata Longa Wali Devi mandir in Amritsar, Punjab_x000D_ _x000D_ Source: When Devi Comes home. Bibek Debroy and Anuradha Goyal._x000D_ _x000D_ Picture Credit: Outlook"
117,Navratri is divided into three parts each celebrating a form of Devi. Which form does the middle part celebrate?,"Each of the three days symbolically represent the liberation of humans. The first three days are dedicated to Durga or Kali; the last three days are dedicated to Saraswati and the middle three days are dedicated to Lakshmi (Raja Rajeshwari). Symbolically, in the first three days the devilish tendencies within us have been won over with the help of Durga. With the ensuing peace of mind, in the middle three days, with the help of Lakshmi, the organisation of order and security and divine wealth is achieved. Divine wealth is not material wealth that we associate with Lakshmi normally. It refers to Love, Charity, Kindness, Devotion, Peace, Trnquility, Honesty, Courage, Faith and desire for liberation. In the last three days, with the help of Saraswati, Sat-Chit-Ananda, the last stage in evolution is achieved. This represents absolute knowledge, absolute existence and absolute bliss. Source: Glory of the Mother: Chinmaya Mission Picture Credit: Isha Foundation"
118,"In Bengal, Navratri is considered Akalabodhan (untimely invocation). This is because Devi was woken up for worship when she was asleep. Brahma woke her up so that Devi can help someone win a key battle. For whom was she woken up?","_x000D_ Navratri falls in the months of Devi's sleep and She was woken up for untimely worship. Kalika Purana, a minor Purana, notes that Brahma woke the Devi by using the branches of a bilva tree to show favour to Rama and to ensure destruction of Ravana. _x000D_ Akala Bodhan is related to Bengali tradition of Shardiya Durga puja. This story was retold in the Bengali retelling of Ramayana, the Krittivasi Ramayana by Krittibas Ojha composed in 15th century CE. Thus it became widespread in Bengal and surrounding areas. This shows how different Hindu traditions (the Ramayana & Shakti traditions in this case) intersect and are integrated in a historical process of assimilation. _x000D_ Source: When Devi Comes home. Bibek Debroy and Anuradha Goyal. _x000D_ Picture Credit: Statesman _x000D_"
119,"For last almost 90 years, the same voice renders Chandipaath on All India Radio Kolkata to mark the start of Navaratri. Whose voice is this?","Birendra Krishna Bhadra (1905-91) used to work for All India Radio. In 1931, AIR (Calcutta) broadcast a radio programme known as ""Mahisasura Mardini"" at 4am on day of Mahalaya. This had a combination of songs, vocal renditions of the story and chants of Sanskrit shlokas. The shlokas were primarily from the ""Devi Mahtmaya"" section of Markandeya Purana, known in Bengal as ""Chandi.""_x000D_ _x000D_ More than the script & songs, it was Bhadra's voice which was a roaring success. Originally a live performance, a pre recorded version was broadcast since 1966. So successful was this that an attempt in 1976 to replace Bhadra's voice with even that of Bengali movie superstar Uttam Kumar backfired, and the Bhadra version was brought back._x000D_ _x000D_ The rendition continues to be played on Mahalaya even now and is now synonymous with Durga Puja._x000D_ _x000D_ Source: When Devi Comes home. Bibek Debroy and Anuradha Goyal._x000D_ _x000D_ Picture Credit: Prasar Bharati"
120,Last day of Navratri is celebrated as Ayudhya Puja in South India. What is worshipped on this day?,"_x000D_ _x000D_ The word ""Ayutham"" literally means weapons, refers here to ""tools of trade."" It has a great significance for factory workers, mechanics and for anyone who works with tools. People clean up the tools and machines and apply turmeric and kumkum. It is common to see all cars and motorcycles also cleaned and garlanded. All mechanical, electrical and hand tools are worshipped as they are a source of living._x000D_ _x000D_ People in South India also worship books, musical instruments & stationery observing the day as Saraswati Puja._x000D_ _x000D_ In Karnataka this is also associated with the day in which Pandavas reclaimed their weapons which they had hidden in a tree before proceeding for their exile. This is another example of integration of Shakti tradition with a great epic, Mahabaratha._x000D_ _x000D_ The picture is of a hospital operation theatre being worshipped during Ayudha Pooja._x000D_ _x000D_ Source: Various Sources_x000D_ _x000D_ Picture Credit: Dr Anil Bhat Twitter"
121,"In Tamil Nadu, Andhra and some parts of Kerala, an artistic arrangement of dolls is displayed undisturbed during the nine days of Navratri. What are these doll displays called?","Golu or Kolu is an arrangement of dolls in a multi tiered staircase during Navaratri. This is popular in Tamil Nadu and in other southern States. The arrangement of dolls starts with that of a couple made of wood (marappachi) which is at the top tier. Various dolls of divnities and saints are arranged in other tiers as the arrangement proceeds towards the lowermost tier. At the ground level earthly scenes are depicted through dolls. Apart from the divinities there is a lot of freedom on which dolls to keep._x000D_ _x000D_ The festival season marks an eye catching display of clay dolls in bright colours. Kolu is considered a family tradition and once started, it is believed that it should not be discontinued._x000D_ _x000D_ Source: Various Sources_x000D_ _x000D_ Picture Credit: Vijayakrishnan WikiCommons"
122,"In this Indian City, Dussehrah starts on the tenth day of Navratri and continues for 10 further days. All devtas in the district arrive and stay in the city for this period. Which city is this?","Jagat Singh of Kulu is believed to have been instrumental in bringing a small metal image of Rama from Ayodhya to his royal palace. The deity is Raghunathji and is considered to be the Raja of the entire district. Every year, on Dussehrah day, all the village devis and devtas of Kulu district arrive in Kulu to pay respects to Raghunathji. _x000D_ The deities take the form of mohra masks carried in richly decorated rathas, sometime simple karadu baskets. They are accompanied by the priests, shamans and devotees on foot. They first arrive at the royal palace to pay their respects to Raghunathji. Then they move to the Dhaulpur plain where each devta is assigned a specific place where they camp for the next ten days. An image of Raghunathji is installed in the ratha in the maidan and the ratha is pulled to its designated spot in the Maidan. Each day is celebrated with song and Natti dance to greet the deities. The Raja routinely enquires the deotas about their comfort and well being. On the last day, the Rath Yatra of Raghunathji is performed. A traditional sacrifice of five animals called panchabali is carried out. _x000D_ This festival has been going on for more than 350 years with only occassional interruption. _x000D_ Source: Dussehrah of Kullu. Karuna Goswamy _x000D_ Picture Credit: S. R. Ramanujam _x000D_"
123,"Bathukamma is a form of worship of Devi during Navratri, common in Telangana and Andhra Pradesh. In which form is Devi worshipped? In this picture you can see Badminton Champion PV Sindhu celebrating Bathukamma. _x000D_","_x000D_ Bathukamma is a beautiful flower stack, arranged with different unique seasonal flowers most of them with medicinal values, in seven concentric layers in the shape of temple gopuram. In Telugu, ""Bathukamma"" means ""Mother Goddess come Alive"" and Goddess Maha Gauri-Life Giver is worshipped in the form of Bathukamma the patron goddess of womanhood. _x000D_ Preparing a Bathukamma is a folk art. Women start preparing Bathukamma from the afternoon. They cut the flowers leaving the little length base. Some dip Gunugu (Celosia) flowers in various vibrant colours. They arrange them on a wide plate called thambalam spread with big leaves. The flowers are stacked up in a conical mound, filling the cone with leaves and stems of the flower stalks. The arrangement is decorated with a Lotus or Pumpkin Flower on top of the stack along with Gouramma (a symbolic idol of Gowri made of turmeric). _x000D_ Government of Telangana has declared the Bathukamma Festival as a state festival. The picture is that of a bathukamma of height more than 20 feet competing for a guinness record. _x000D_ Source: EPTRI: ENVIS Centre _x000D_ Picture Credit: Telangana Tourism and Zee Telugu _x000D_"
124,Navratri is celebrated as Dashain in Nepal. It includes a special form of worship. What is it?,"Navratri is the biggest festival of Nepal and is celebrated over 15 days. A Dashain Kotha or any secluded corner in the house is readied. The floor cleaned with a paste of cow dung and clay and the area is darkened with thick curtains. The Goddess is worshipped in a secretive and almost tantric manner in this Dashain Ghar. All the rituals for the nine days would be done by male elders of the family or a hired priest. Like in other places, there are community celebration encompassing varied practices like fasting, bali (animal sacrifice) & meat eating, Kanya puja, tool worship and community dancing. _x000D_ On Dussehrah and afterwards, elders apply Tika, a mix of vermillion, curd and rice on the foreheads of their younger ones. This is an important ritual and people travel to all their relatives to receive the Tika. _x000D_ Source: When Devi Comes home. Bibek Debroy and Anuradha Goyal. _x000D_ Picture Credit: Ajay Kumar Shrestha WikiCommons _x000D_"
125,Navratri is celebrated as Makhar Utsava in this small State. Makhar means a seat and this form of worship is also used in another popular festival in the same State. Which State is this?,"The Utsava murti, the representation of the deity is placed in a makhar. The makhar is a swing of elaborate woodwork or silver which is decorated with coloured papers, mirrors, intricate beadwork, embriodery and colourful flowers. The objective is to create a peaceful or joyous environment for the deities, resembling the swing of a child. _x000D_ Source: When Devi Comes home. Bibek Debroy and Anuradha Goyal. _x000D_ Picture Credit: Soul Travelling _x000D_"
126,"While Devi worship is well documented from several millennia, the first deity of Mashishasuramardini evolved only much later. Approximately to which period can we ascribe the first deity of Mahishasuramardini discovered so far?","The sculpture you see is from the Mathura museum. It is the best preserved from a group of eight sculptures that were discovered at the bottom of a well. They were all badly eroded. They are made of red sandstone characteristic of Mathura region and none are more than 20cm high. They have been dated to the Kushana period. In this sculpture, Mahisasurmardini is shown killing the Buffalo Mahisasur with her hands by pressing it on its back and choking its neck. _x000D_ Source: The Goddess Mashishasuramardini in Kushana Art. Odette Viennot _x000D_ Picture Credit: Odette Viennot _x000D_"
127,The first literary reference to Diwali occurs around 100 CE - 300CE. This work is famous across the globe. Diwali is referred to as Yaksha-ratri in this book. Which is this book?,"Kamasutra mentions the Yaksha-ratri as among the three grand festivals celebrated across the country in contrast to local festivals. Later writers like Hemachandra (11th century CE) have explicitly equated Yaksha-ratri to Diwali or Dipalika. Yaksha-ratri was celebrated on the full moon night of Kartika and involved yagyas and gambling. In some parts of the country, diyas or earthen lamps are laid out outside the house on the night of Dhanteras. They are laid in the southern direction by the lady of the house. The diya burns the whole night to drive away evil spirits, Yakshas who can be both nice or malevolent. This practice is called Yam ka diya, Yama’s lamp. Source: Some Notes on the History of Diwali Festival, P.K. Gode Picture Credit: Wikimedia Commons"
128,Lighting diyas (earthen lamps) is the most defining image of Diwali. A great scholar king of 7th Century CE highlighted this in his work. Who was this scholar king?,"King Harshavardhana of Kannauj (now in Uttar Pradesh) wrote many books. In his book Nagananda he refers to deepa-pratipad-utsava, festival of lighting lamps. An even earlier book Neelamata-purana of around 500CE refers to ‘all around illumination’ at the Deep-mala festival. The practice of lighting diyas on Diwali is indeed a very ancient practice. Source: Some Notes on the History of Diwali Festival, P.K. Gode Picture Credit: Wikimedia Commons"
129,Bhaubij or Bhaidooj is one of the celebrations linked to Diwali. It celebrates the brother sister bond. Which celestial brother sister combination is honored through this celebration?,"Bhaubij or Bhaidooj is also called Yama-dwitya and is normally celebrated a day after Diwali. Hemadri’s Chaturvarg Chintamani of 13th century describes the Bhaubij festival. It quotes the story from Bhavishya Purana which states that once Yamuna (also called Yami) had hosted her brother Yama, the God of death at her house. It says that since that time this festival was observed by brothers and sisters. A marathi text of 13th century, Lilacharitra, describes how it is celebrated. It states people cooked choice dishes like modak and laddoo. Source: Some Notes on the History of Diwali Festival, P.K. Gode Picture Credit: http://hindumyths.blogspot.com/2013/10/47-yama-and-yami.html"
130,Al Beruni's account of Diwali is one of the first accounts of a foreigner. He associated it with the story of a mythical king who is a household name in Kerala. Who is this king?,"Al Beruni came to India with the forces of Mahmud of Ghazni in 11th century. He wrote a famous book Tehkeek-e-Hind (Discovery of India). The Diwali description of Al Beruni is very close to how modern day Diwali is celebrated. He describes Diwali thus, “1st Karthika or new moon day, when the sun marches in Libra is called Diwali. Then people bathe, dress festively, make presents to each other of areca nuts & betel leaves; they ride to the temples to give alms and play merrily with each other till noon. In the night they light a great number of lamps in every place so that the air is perfectly clear. The cause of the festival is that Laxmi, the wife of Vasudeva once a year on this day liberates Bali, the son of Virochana, who is the prisoner in the seventh earth. Therefore the festival is called Balirajya i.e. the principality of Bali.” One of the days of Diwali festival is called Bali Pratipada._x000D_ _x000D_ Source: Some Notes on the History of Diwali Festival, P.K. Gode_x000D_ _x000D_ Picture Credit: Wikimedia Commons"
131,The main Diwali celebrations in most of South India happens a day before that in the North of the country. It celebrates the killing of a demon by Krishna and his wife Satyabhama. Which demon was killed?,"In South India Diwali is associated with day of the killing of Narakasura by Satyabhama. Naraka was the King of Pragjyotisha, Kamrup in Assam. He was a powerful king who became drunk with power and conquered the earth and enslaved 16000 women. He also received a boon from Brahma to have power over all males. Krishna fought Narakasura and was hit by the thunderbolt of Narakasura. Krishna feigned injury and collapsed. In rage, Satyabhama shot an arrow and killed Narakasura. Later, Narakasura's son Bhagadadta, a legendary warrior would fight on the side of the Kauravas. It would take the might of Arjuna to kill Bhagadatta._x000D_ _x000D_ In the picture you can see Krishna battling Narakasura who is seated on an elephant._x000D_ _x000D_ Source: Hindu Festivals and Sacred Days, Ramakrishna Math_x000D_ _x000D_ Diwali - Festival of Lights, Rina Singh_x000D_ _x000D_ Picture Credit: Wikimedia Commons"
132,"In Eastern India on the night of Diwali, a great Goddess is worshipped. Who is this Devi?","In Bengali tradition Kali Puja is celebrated on the night of Diwali. The night worship is perhaps a nod to the tantric origins of the worship. According to a legend, Lord Shiva lay down on the path of goddess Kali, who went on a rampage slaughtering demons. After she stepped unknowingly on Shiva's bare body, she calmed down. The festival is celebrated to control ego and other negative tendencies that hinder spiritual progress._x000D_ _x000D_ Source: Hindu Festivals and Sacred Days, Ramakrishna Math_x000D_ _x000D_ https://www.indiatoday.in/india/story/diwali-kali-puja-onam-naraka-chaturdasi-celebrated-return-of-rama-mahabali-349147-2016-10-29_x000D_ _x000D_ Picture Credit: Wikimedia Commons"
133,The day after Diwali also celebrates Krishna’s defeat of Indra’s arrogance. Krishna lifted the Govardhan mountain to shield the villagers of Gokul from Indra’s wrath who unleashed rain & thunder to make the villagers worship him. It is called Govardhan Puja but is also known by a more colloquial name. What is it called?,"On the day following Diwali, Govardhan Puja is celebrated in northern and western India. Several varieties of food are heaped in the shape of a mountain representing Govardhan Giri. The feast is known as Annakoot, meaning mountain of food._x000D_ _x000D_ The picture is that of an see ISCKON celebration of Govardhan Puja in Vrindavan – see the recreation of the Govardhan mountain with food on it._x000D_ _x000D_ Source: Bhoga Naivedyam, Sujata Shukla_x000D_ _x000D_ Picture Credit: Wikimedia Commons"
134,"Dhanteras, the first day of Diwali is also celebrated as ‘National Ayurveda Day’. Who is worshipped on this day?","Dhanavantri is considered the God of Ayurveda and brings good health and prosperity. Hindus consider it auspicious on this day to make new purchases of utensils or any item made of metal. As per legend Dhanvantri is supposed to have emerged from the churning of the celestial ocean, Samudra manthan bearing a kalash (utensil) full of amrit (nectar)._x000D_ _x000D_ In the picture you can see Dhanvantri holding Amrita Kalash (medicine pot) on walls of Keshava Temple, at Somanathapura, Karnataka._x000D_ _x000D_ Source: Dr. Shreenand Bapat's Lecture History of Diwali, Bhandarkar Oriental Research Institute_x000D_ _x000D_ Picture Credit: Wikimedia Commons"
135,"Diwali is a very important festival of Jains. Diwali commemorates which event in the life of Mahavira, the 24th Jain Tirthankara?","As per Jain tradition, Lord Mahavira attained Nirvana on Diwali. Jains celebrate this occasion by lighting lamps. Laxmi Puja and the worship of books of accounts are also part of Jain tradition._x000D_ _x000D_ Source: Some Notes on the History of Diwali Festival, P.K. Gode_x000D_ _x000D_ Picture Credit: Wikimedia Commons"
136,Diwali is also linked to an important Guru of Sikhs and celebrated. Which Guru is this?,"Guru Hargobindji is the sixth Guru of Sikhs and is the son of Guru Arjan Ji who was killed by Jehangir. Guru Hargobindji wanted to avenge his father's death and started building an army. Threatened by this, Jehangir imprisoned him in Gwalior fort. Sikhs protested his imprisonment and forced Jehangir to order the release of the Guru. By a ruse, Guru Hargobindji also secured the release of 52 other Kings who had been imprisoned with him and then marched to Amritsar. The city was supposed to have been lit to welcome him just like it was lit to welcome Lord Rama. Diwali is celebrated as Bandi Chor Diwas to celebrate his release. Source: Diwali - Festival of Llights, Rina Singh Picture Credit: http://www.columbia.edu/itc/mealac/pritchett/00routesdata/1500_1599/sikhism/bandichor/bandichor.html Wikimedia Commons"
137,"Gambling is one of the defining celebrations of Diwali in North India. We remember the gambling of Pandavas, but the Diwali gambling celebrates a game of dice between a celestial couple. Whose game is being celebrated on Diwali night?","_x000D_ _x000D_ One of the most enduring motifs throughout Indian art has been Shiva and Parvati playing a game of dice. The Puranic tradition insists that the entire world is created as a result of this divine play between Shiva and Parvati, representing Purusha and Prakriti, with each move of the players mirroring different states of the world, potential or realised. The dice game between Shiva & Parvati is depicted in many sculptures especially in Western India. Traditionally, Shiva loses but there are a few rare reliefs where Shiva wins by cheating. On such occasions, Parvati lifts her hand and expresses vismaya or amazement. Vismaya is an important part of Shiva–Parvati games._x000D_ _x000D_ In the picture - Sculpture at Ellora. Parvati defeats Shiva at gambling. She asks with Her hand in the quizzical mode as to why He is cheating. He asks for one more chance by raising His right index finger._x000D_ _x000D_ This is very vividly captured in this Deepavali Special Edition of Kalki, a Tamil magazine in the year 1965._x000D_ _x000D_ Source: Hindu Festivals and Sacred Days, Ramakrishna Math_x000D_ _x000D_ https://www.sahapedia.org/towards-cultural-history-indian-board-games-backgammon-chaupar-and-chaturanga_x000D_ _x000D_ Picture Credit: https://indianexpress.com/article/religion/yours-faithfully-when-goddess-parvati-defeated-lord-shiva-at-dice-on-mount-kailash-4896859/_x000D_ _x000D_ Kalki, 1965"
138,"Gujarati communities (and some others) celebrate the day after Diwali as New Year, which marks the coronation of a renowned King. Which king is it?","King Vikramaditya is the celebrated king who reigned from Ujjain. Several subsequent kings also took the name of Vikramaditya which is a reflection of his glory. Vikramaditya started his reign in 57 BCE defeating the Shakas. Diwali is celebrated to mark the start of his reign and the Vikram Samvat. Please note that there is no historical proof of a Vikramaditya around 57 BCE._x000D_ _x000D_ In the picture you can see a page from an almanac for the fortnight of Shraavana Shukla Paksha (August 1911) with the headings Vikram Samvat 1968, Saka Samvat 1833 and Nepal Sambat 1031._x000D_ _x000D_ Source: Some Notes on the History of Diwali Festival, P.K. Gode_x000D_ _x000D_ Picture Credit: Wikimedia Commons"
139,"In Nepal, the second day of Diwali is dedicated to an animal. Which animal is this?","_x000D_ _x000D_ Kukkur Tihar is the second day of Diwali in Nepal. All dogs, including street dogs are decorated with big red tikkas on their foreheads, garlanded, fed lavishly and worshipped with Arati. The dogs are worshipped as the vehicle of Bhairava, in which role they guard homes from theft and destruction._x000D_ _x000D_ Source: Animals and Hinduism - Nanditha Krishna_x000D_ _x000D_ Picture Credit: Wikimedia Commons"
140,Many of us know the Nandigram of West Bengal. It was the epicenter of Mamata Banerjee's political fight against CPM Govt. There is also a Nandigram just outside Ayodhya. How is it connected with Ramayana and the Diwali celebration?,"Bharata ruled from Nandigram during Rama's exile. When Rama was returning to Ajodhya, Hanuman came in advance and met Bharata here. Rama wanted to confirm that Bharata desired the return of Rama to Ajodhya to take up the throne. Therefore Hanuman came in disguise as a Brahmin and prompted Bharata to reveal his mind. The temple here shows Bharata and Hanuman in embrace after Hanuman revealed to Bharata his true form. Bharata received Rama at Nandigram. The Jata Kund here is believed to be the place where Lord Rama and Lakshman cut their matted hair at the end of their exile._x000D_ _x000D_ Source: In the Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni_x000D_ _x000D_ Uttar Pradesh A to Z, UP Tourism_x000D_ _x000D_ Picture Credit: Up Tourism"
86,Which coastal town has a legend of a twisted Linga that has a connection to Ganapati. The linga is rooted to the ground and was twisted when Ravana tried to retrieve it?,"Gokarna is a popular tourist and pilgrimage place in Northern Karnataka. The famous Gokarna linga, a piece of solid reddish rock is twisted like an old stump. Here Ravana had to perform his evening rituals and gave the linga that he was carrying to Ganesha who was in disguise. Ganesha put the deity down and Ravana could not pick it up again. He tried so hard to remove the linga forcibly from the place where it was stuck. In this process the lingam was twisted. Source: India: A Sacred Geography by Diana Eck PicureCredit:"
87,This place in South India celebrates the spot where Vibishana gave a deity of Vishnu to Ganesha who put it down. It could not be lifted again. Which is this place?,"Rāma had given this ancestral deity, called Ranganātha, to Vibhīshana and told him not to put the deity down until he reached Lanka. When Vibhīshana came to the beautiful Kāverī River, he was overwhelmed with the desire to bathe. He gave the deity to Ganesha in disguise, and Ganesha agreed to hold it for him, under the condition that Vibhīshana would come promptly if he called for him three times. When Vibhīshana was underwater, taking his dips in the Kāverī River, the boy called out thrice. Of course, Vibhīshana could not hear him. The boy put down the deity of Ranganātha, and so it is that the deity has been worshipped on the island of Shrīrangam ever since. Source: India: A Sacred Geography by Diana Eck PicureCredit: SR Ramanujam"
88,"Like Char Dham, there are a group of Ganapati temples that form a circuit in Maharashtra. How many temples are there in this circuit?","_x000D_ Popularly called Astavinayak temples, the group of eight Ganapati temples are around the Pune and Konkan region. The deities are monolith and are also Swayambhu, self formed and not man made. Astavinayak is a popular pilgrimage that many pilgrims cover in two or three days. It is a commonly held belief that if a pilgrim visits any one of the 8 temples, they must visit the others as well to receive the full benefit of the pilgrimage._x000D_ _x000D_ Source: Temples and Legends of Maharashtra, Bharatiya Vidya Bhavan_x000D_ _x000D_ PicureCredit: Scoutmytrip.com"
